ds,actual,forecast,lo_90,hi_90,type
2020-01-21 20:00:00,1.6728398654713152,,,,historical
2020-01-21 21:00:00,1.724524944526369,,,,historical
2020-01-21 22:00:00,1.776228638800973,,,,historical
2020-01-21 23:00:00,1.8279440733438197,,,,historical
2020-01-22 00:00:00,1.8796641477004579,,,,historical
2020-01-22 01:00:00,1.9313815267912486,,,,historical
2020-01-22 02:00:00,1.983088633365964,,,,historical
2020-01-22 03:00:00,2.0347776420869392,,,,historical
2020-01-22 04:00:00,2.086440475282072,,,,historical
2020-01-22 05:00:00,2.1380688003980888,,,,historical
2020-01-22 06:00:00,2.1896540291734974,,,,historical
2020-01-22 07:00:00,2.241187318539526,,,,historical
2020-01-22 08:00:00,2.2926595732462403,,,,historical
2020-01-22 09:00:00,2.3440614501999613,,,,historical
2020-01-22 10:00:00,2.395383364487173,,,,historical
2020-01-22 11:00:00,2.4466154970493403,,,,historical
2020-01-22 12:00:00,2.4977478039626235,,,,historical
2020-01-22 13:00:00,2.548770027266274,,,,historical
2020-01-22 14:00:00,2.599671707273763,,,,historical
2020-01-22 15:00:00,2.65044219629139,,,,historical
2020-01-22 16:00:00,2.7010706736603196,,,,historical
2020-01-22 17:00:00,2.7515461620297477,,,,historical
2020-01-22 18:00:00,2.8018575447613365,,,,historical
2020-01-22 19:00:00,2.851993584358055,,,,historical
2020-01-22 20:00:00,2.9019429418043616,,,,historical
2020-01-22 21:00:00,2.9516941966991417,,,,historical
2020-01-22 22:00:00,3.0012358680581084,,,,historical
2020-01-22 23:00:00,3.0505564356584394,,,,historical
2020-01-23 00:00:00,3.0996443617953484,,,,historical
2020-01-23 01:00:00,3.1484881133180225,,,,historical
2020-01-23 02:00:00,3.1970761838109736,,,,historical
2020-01-23 03:00:00,3.2453971157863064,,,,historical
2020-01-23 04:00:00,3.293439522752754,,,,historical
2020-01-23 05:00:00,3.341192111028483,,,,historical
2020-01-23 06:00:00,3.38864370116673,,,,historical
2020-01-23 07:00:00,3.435783248866173,,,,historical
2020-01-23 08:00:00,3.482599865241632,,,,historical
2020-01-23 09:00:00,3.5290828363351117,,,,historical
2020-01-23 10:00:00,3.5752216417524325,,,,historical
2020-01-23 11:00:00,3.6210059723166377,,,,historical
2020-01-23 12:00:00,3.666425746635903,,,,historical
2020-01-23 13:00:00,3.7114711264909666,,,,historical
2020-01-23 14:00:00,3.756132530954895,,,,historical
2020-01-23 15:00:00,3.800400649166338,,,,historical
2020-01-23 16:00:00,3.8442664516862664,,,,historical
2020-01-23 17:00:00,3.8877212003774364,,,,historical
2020-01-23 18:00:00,3.9307564567554105,,,,historical
2020-01-23 19:00:00,3.9733640887698987,,,,historical
2020-01-23 20:00:00,4.015536275985273,,,,historical
2020-01-23 21:00:00,4.057265513139481,,,,historical
2020-01-23 22:00:00,4.098544612070898,,,,historical
2020-01-23 23:00:00,4.1393667020131755,,,,historical
2020-01-24 00:00:00,4.179725228268489,,,,historical
2020-01-24 01:00:00,4.219613949279932,,,,historical
2020-01-24 02:00:00,4.259026932133917,,,,historical
2020-01-24 03:00:00,4.297958546533361,,,,historical
2020-01-24 04:00:00,4.336403457292054,,,,historical
2020-01-24 05:00:00,4.374356615409872,,,,historical
2020-01-24 06:00:00,4.411813247797357,,,,historical
2020-01-24 07:00:00,4.448768845726547,,,,historical
2020-01-24 08:00:00,4.485219152092859,,,,historical
2020-01-24 09:00:00,4.521160147580064,,,,historical
2020-01-24 10:00:00,4.556588035827147,,,,historical
2020-01-24 11:00:00,4.591499227701851,,,,historical
2020-01-24 12:00:00,4.625890324791018,,,,historical
2020-01-24 13:00:00,4.659758102222555,,,,historical
2020-01-24 14:00:00,4.69309949093761,,,,historical
2020-01-24 15:00:00,4.725911559534755,,,,historical
2020-01-24 16:00:00,4.7581914958102205,,,,historical
2020-01-24 17:00:00,4.789936588119717,,,,historical
2020-01-24 18:00:00,4.821144206688181,,,,historical
2020-01-24 19:00:00,4.851811784993549,,,,historical
2020-01-24 20:00:00,4.881936801349814,,,,historical
2020-01-24 21:00:00,4.911516760812896,,,,historical
2020-01-24 22:00:00,4.940549177530303,,,,historical
2020-01-24 23:00:00,4.969031557652357,,,,historical
2020-01-25 00:00:00,4.996961382918635,,,,historical
2020-01-25 01:00:00,5.024336095028636,,,,historical
2020-01-25 02:00:00,5.0511530809001925,,,,historical
2020-01-25 03:00:00,5.077409658913081,,,,historical
2020-01-25 04:00:00,5.103103066228599,,,,historical
2020-01-25 05:00:00,5.128230447268661,,,,historical
2020-01-25 06:00:00,5.152788843430132,,,,historical
2020-01-25 07:00:00,5.176775184101957,,,,historical
2020-01-25 08:00:00,5.200186279043947,,,,historical
2020-01-25 09:00:00,5.223018812177131,,,,historical
2020-01-25 10:00:00,5.245269336826257,,,,historical
2020-01-25 11:00:00,5.2669342724455115,,,,historical
2020-01-25 12:00:00,5.288009902848816,,,,historical
2020-01-25 13:00:00,5.308492375956284,,,,historical
2020-01-25 14:00:00,5.328377705058476,,,,historical
2020-01-25 15:00:00,5.347661771590332,,,,historical
2020-01-25 16:00:00,5.366340329396845,,,,historical
2020-01-25 17:00:00,5.384409010462902,,,,historical
2020-01-25 18:00:00,5.401863332070318,,,,historical
2020-01-25 19:00:00,5.4186987053359195,,,,historical
2020-01-25 20:00:00,5.434910445075622,,,,historical
2020-01-25 21:00:00,5.450493780931117,,,,historical
2020-01-25 22:00:00,5.465443869687544,,,,historical
2020-01-25 23:00:00,5.47975580870314,,,,historical
2020-01-26 00:00:00,5.493424650364703,,,,historical
2020-01-26 01:00:00,5.50644541747628,,,,historical
2020-01-26 02:00:00,5.518813119482602,,,,historical
2020-01-26 03:00:00,5.5305227694236505,,,,historical
2020-01-26 04:00:00,5.541569401512052,,,,historical
2020-01-26 05:00:00,5.551948089221352,,,,historical
2020-01-26 06:00:00,5.5616539637699365,,,,historical
2020-01-26 07:00:00,5.570682232883145,,,,historical
2020-01-26 08:00:00,5.579028199714434,,,,historical
2020-01-26 09:00:00,5.586687281805655,,,,historical
2020-01-26 10:00:00,5.593655029966423,,,,historical
2020-01-26 11:00:00,5.599927146953289,,,,historical
2020-01-26 12:00:00,5.605499505830868,,,,historical
2020-01-26 13:00:00,5.610368167899289,,,,historical
2020-01-26 14:00:00,5.614529400075347,,,,historical
2020-01-26 15:00:00,5.617979691618319,,,,historical
2020-01-26 16:00:00,5.620715770095829,,,,historical
2020-01-26 17:00:00,5.622734616490153,,,,historical
2020-01-26 18:00:00,5.624033479350988,,,,historical
2020-01-26 19:00:00,5.624609887906946,,,,historical
2020-01-26 20:00:00,5.624461664054832,,,,historical
2020-01-26 21:00:00,5.623586933153023,,,,historical
2020-01-26 22:00:00,5.621984133553022,,,,historical
2020-01-26 23:00:00,5.619652024811411,,,,historical
2020-01-27 00:00:00,5.616589694532887,,,,historical
2020-01-27 01:00:00,5.612796563803899,,,,historical
2020-01-27 02:00:00,5.608272391185397,,,,historical
2020-01-27 03:00:00,5.603017275242434,,,,historical
2020-01-27 04:00:00,5.597031655597684,,,,historical
2020-01-27 05:00:00,5.590316312505338,,,,historical
2020-01-27 06:00:00,5.5828723649512195,,,,historical
2020-01-27 07:00:00,5.57470126729431,,,,historical
2020-01-27 08:00:00,5.565804804474088,,,,historical
2020-01-27 09:00:00,5.556185085817104,,,,historical
2020-01-27 10:00:00,5.545844537485024,,,,historical
2020-01-27 11:00:00,5.534785893614945,,,,historical
2020-01-27 12:00:00,5.523012186210808,,,,historical
2020-01-27 13:00:00,5.5105267338526795,,,,historical
2020-01-27 14:00:00,5.497333129297873,,,,historical
2020-01-27 15:00:00,5.483435226054766,,,,historical
2020-01-27 16:00:00,5.468837124016468,,,,historical
2020-01-27 17:00:00,5.45354315424722,,,,historical
2020-01-27 18:00:00,5.437557863019509,,,,historical
2020-01-27 19:00:00,5.420885995204403,,,,historical
2020-01-27 20:00:00,5.403532477121382,,,,historical
2020-01-27 21:00:00,5.385502398957104,,,,historical
2020-01-27 22:00:00,5.366800996864919,,,,historical
2020-01-27 23:00:00,5.34743363485869,,,,historical
2020-01-28 00:00:00,5.327405786615392,,,,historical
2020-01-28 01:00:00,5.306723017301244,,,,historical
2020-01-28 02:00:00,5.285390965535528,,,,historical
2020-01-28 03:00:00,5.263415325605147,,,,historical
2020-01-28 04:00:00,5.240801830040871,,,,historical
2020-01-28 05:00:00,5.217556232663656,,,,historical
2020-01-28 06:00:00,5.193684292205984,,,,historical
2020-01-28 07:00:00,5.16919175660926,,,,historical
2020-01-28 08:00:00,5.144084348093459,,,,historical
2020-01-28 09:00:00,5.118367749090192,,,,historical
2020-01-28 10:00:00,5.092047589124268,,,,historical
2020-01-28 11:00:00,5.065129432722661,,,,historical
2020-01-28 12:00:00,5.037618768422749,,,,historical
2020-01-28 13:00:00,5.009520998944585,,,,historical
2020-01-28 14:00:00,4.980841432583991,,,,historical
2020-01-28 15:00:00,4.951585275875472,,,,historical
2020-01-28 16:00:00,4.921757627565362,,,,historical
2020-01-28 17:00:00,4.891363473927196,,,,historical
2020-01-28 18:00:00,4.860407685442382,,,,historical
2020-01-28 19:00:00,4.828895014860407,,,,historical
2020-01-28 20:00:00,4.796830096643814,,,,historical
2020-01-28 21:00:00,4.7642174477941515,,,,historical
2020-01-28 22:00:00,4.731061470046173,,,,historical
2020-01-28 23:00:00,4.6973664534087,,,,historical
2020-01-29 00:00:00,4.66313658102182,,,,historical
2020-01-29 01:00:00,4.628375935291669,,,,historical
2020-01-29 02:00:00,4.593088505255763,,,,historical
2020-01-29 03:00:00,4.557278195123982,,,,historical
2020-01-29 04:00:00,4.52094883393272,,,,historical
2020-01-29 05:00:00,4.484104186242663,,,,historical
2020-01-29 06:00:00,4.446747963803953,,,,historical
2020-01-29 07:00:00,4.408883838106331,,,,historical
2020-01-29 08:00:00,4.370515453726265,,,,historical
2020-01-29 09:00:00,4.331646442378032,,,,historical
2020-01-29 10:00:00,4.2922804375712325,,,,historical
2020-01-29 11:00:00,4.25242108977353,,,,historical
2020-01-29 12:00:00,4.21207208197412,,,,historical
2020-01-29 13:00:00,4.171237145541125,,,,historical
2020-01-29 14:00:00,4.129920076264213,,,,historical
2020-01-29 15:00:00,4.088124750472744,,,,historical
2020-01-29 16:00:00,4.045855141119353,,,,historical
2020-01-29 17:00:00,4.0031153337192205,,,,historical
2020-01-29 18:00:00,3.9599095420363644,,,,historical
2020-01-29 19:00:00,3.9162421234099605,,,,historical
2020-01-29 20:00:00,3.8721175936162275,,,,historical
2020-01-29 21:00:00,3.8275406411643917,,,,historical
2020-01-29 22:00:00,3.7825161409291086,,,,historical
2020-01-29 23:00:00,3.7370491670259725,,,,historical
2020-01-30 00:00:00,3.6911450048417764,,,,historical
2020-01-30 01:00:00,3.644809162136668,,,,historical
2020-01-30 02:00:00,3.5980473791413634,,,,historical
2020-01-30 03:00:00,3.5508656375791636,,,,historical
2020-01-30 04:00:00,3.5032701685493812,,,,historical
2020-01-30 05:00:00,3.455267459216257,,,,historical
2020-01-30 06:00:00,3.4068642582550264,,,,historical
2020-01-30 07:00:00,3.3580675800149025,,,,historical
2020-01-30 08:00:00,3.30888470736691,,,,historical
2020-01-30 09:00:00,3.2593231932129902,,,,historical
2020-01-30 10:00:00,3.209390860641347,,,,historical
2020-01-30 11:00:00,3.159095801721658,,,,historical
2020-01-30 12:00:00,3.1084463749425004,,,,historical
2020-01-30 13:00:00,3.0574512013019364,,,,historical
2020-01-30 14:00:00,3.006119159070827,,,,historical
2020-01-30 15:00:00,2.9544593772568577,,,,historical
2020-01-30 16:00:00,2.902481227805485,,,,historical
2020-01-30 17:00:00,2.850194316582053,,,,historical
2020-01-30 18:00:00,2.7976084731869633,,,,historical
2020-01-30 19:00:00,2.744733739663216,,,,historical
2020-01-30 20:00:00,2.6915803581625273,,,,historical
2020-01-30 21:00:00,2.638158757642822,,,,historical
2020-01-30 22:00:00,2.5844795396759035,,,,historical
2020-01-30 23:00:00,2.530553463449671,,,,historical
2020-01-31 00:00:00,2.4763914300542327,,,,historical
2020-01-31 01:00:00,2.42200446614568,,,,historical
2020-01-31 02:00:00,2.367403707085068,,,,historical
2020-01-31 03:00:00,2.3126003796533543,,,,historical
2020-01-31 04:00:00,2.2576057844455293,,,,historical
2020-01-31 05:00:00,2.2024312780490574,,,,historical
2020-01-31 06:00:00,2.1470882551129193,,,,historical
2020-01-31 07:00:00,2.091588130414032,,,,historical
2020-01-31 08:00:00,2.03594232102764,,,,historical
2020-01-31 09:00:00,1.980162228707424,,,,historical
2020-01-31 10:00:00,1.9242592225794872,,,,historical
2020-01-31 11:00:00,1.8682446222522076,,,,historical
2020-01-31 12:00:00,1.8121296814410526,,,,historical
2020-01-31 13:00:00,1.7559255722040026,,,,historical
2020-01-31 14:00:00,1.6996433698790707,,,,historical
2020-01-31 15:00:00,1.6432940388108213,,,,historical
2020-01-31 16:00:00,1.5868884189474477,,,,historical
2020-01-31 17:00:00,1.5304372133843613,,,,historical
2020-01-31 18:00:00,1.4739509769239085,,,,historical
2020-01-31 19:00:00,1.417440105714266,,,,historical
2020-01-31 20:00:00,1.3609148280234582,,,,historical
2020-01-31 21:00:00,1.304385196197115,,,,historical
2020-01-31 22:00:00,1.2478610798408027,,,,historical
2020-01-31 23:00:00,1.1913521602599424,,,,historical
2020-02-01 00:00:00,1.1348679261820471,,,,historical
2020-02-01 01:00:00,1.0784176707778705,,,,historical
2020-02-01 02:00:00,1.0220104899895521,,,,historical
2020-02-01 03:00:00,0.9656552821655312,,,,historical
2020-02-01 04:00:00,0.9093607489935155,,,,historical
2020-02-01 05:00:00,0.8531353977145412,,,,historical
2020-02-01 06:00:00,0.7969875445928608,,,,historical
2020-02-01 07:00:00,0.7409253196084605,,,,historical
2020-02-01 08:00:00,0.6849566723311021,,,,historical
2020-02-01 09:00:00,0.6290893789273351,,,,historical
2020-02-01 10:00:00,0.5733310502446637,,,,historical
2020-02-01 11:00:00,0.5176891409102347,,,,historical
2020-02-01 12:00:00,0.4621709593749862,,,,historical
2020-02-01 13:00:00,0.40678367882822286,,,,historical
2020-02-01 14:00:00,0.3515343489021049,,,,historical
2020-02-01 15:00:00,0.2964299080805783,,,,historical
2020-02-01 16:00:00,0.24147719672286874,,,,historical
2020-02-01 17:00:00,0.18668297060788086,,,,historical
2020-02-01 18:00:00,0.13205391490258928,,,,historical
2020-02-01 19:00:00,0.07759665845496445,,,,historical
2020-02-01 20:00:00,0.0233177883100349,,,,historical
2020-02-01 21:00:00,-0.030776135653613496,,,,historical
2020-02-01 22:00:00,-0.08467856607018638,,,,historical
2020-02-01 23:00:00,-0.13838295351914276,,,,historical
2020-02-02 00:00:00,-0.19188273214632356,,,,historical
2020-02-02 01:00:00,-0.24517130557490327,,,,historical
2020-02-02 02:00:00,-0.29824203320534604,,,,historical
2020-02-02 03:00:00,-0.3510882170008434,,,,historical
2020-02-02 04:00:00,-0.40370308885150696,,,,historical
2020-02-02 05:00:00,-0.45607979860663234,,,,historical
2020-02-02 06:00:00,-0.5082114028600276,,,,historical
2020-02-02 07:00:00,-0.5600908545683,,,,historical
2020-02-02 08:00:00,-0.6117109935766187,,,,historical
2020-02-02 09:00:00,-0.6630645381204326,,,,historical
2020-02-02 10:00:00,-0.7141440773652875,,,,historical
2020-02-02 11:00:00,-0.7649420650400662,,,,historical
2020-02-02 12:00:00,-0.8154508142118538,,,,historical
2020-02-02 13:00:00,-0.8656624932432192,,,,historical
2020-02-02 14:00:00,-0.9155691229649786,,,,historical
2020-02-02 15:00:00,-0.965162575089635,,,,historical
2020-02-02 16:00:00,-1.0144345718826715,,,,historical
2020-02-02 17:00:00,-1.0633766871006505,,,,historical
2020-02-02 18:00:00,-1.1119803481969661,,,,historical
2020-02-02 19:00:00,-1.1602368397878502,,,,historical
2020-02-02 20:00:00,-1.208137308363092,,,,historical
2020-02-02 21:00:00,-1.2556727682179487,,,,historical
2020-02-02 22:00:00,-1.3028341085748028,,,,historical
2020-02-02 23:00:00,-1.3496121018554788,,,,historical
2020-02-03 00:00:00,-1.3959974130577706,,,,historical
2020-02-03 01:00:00,-1.4419806101825585,,,,historical
2020-02-03 02:00:00,-1.4875521756512131,,,,historical
2020-02-03 03:00:00,-1.5327025186466225,,,,historical
2020-02-03 04:00:00,-1.577421988305217,,,,historical
2020-02-03 05:00:00,-1.621700887681986,,,,historical
2020-02-03 06:00:00,-1.665529488405496,,,,historical
2020-02-03 07:00:00,-1.7088980459355148,,,,historical
2020-02-03 08:00:00,-1.751796815332054,,,,historical
2020-02-03 09:00:00,-1.7942160674413326,,,,historical
2020-02-03 10:00:00,-1.8361461054015558,,,,historical
2020-02-03 11:00:00,-1.8775772813693967,,,,historical
2020-02-03 12:00:00,-1.9185000133666532,,,,historical
2020-02-03 13:00:00,-1.958904802145874,,,,historical
2020-02-03 14:00:00,-1.9987822479735842,,,,historical
2020-02-03 15:00:00,-2.0381230672303974,,,,historical
2020-02-03 16:00:00,-2.076918108728449,,,,historical
2020-02-03 17:00:00,-2.1151583696484404,,,,historical
2020-02-03 18:00:00,-2.1528350110010894,,,,historical
2020-02-03 19:00:00,-2.189939372520818,,,,historical
2020-02-03 20:00:00,-2.2264629869032024,,,,historical
2020-02-03 21:00:00,-2.262397593301931,,,,historical
2020-02-03 22:00:00,-2.297735150005775,,,,historical
2020-02-03 23:00:00,-2.332467846221354,,,,historical
2020-02-04 00:00:00,-2.366588112893218,,,,historical
2020-02-04 01:00:00,-2.4000886324989237,,,,historical
2020-02-04 02:00:00,-2.4329623477633713,,,,historical
2020-02-04 03:00:00,-2.465202469243568,,,,historical
2020-02-04 04:00:00,-2.4968024817421828,,,,historical
2020-02-04 05:00:00,-2.5277561495158105,,,,historical
2020-02-04 06:00:00,-2.558057520251451,,,,historical
2020-02-04 07:00:00,-2.587700927792643,,,,historical
2020-02-04 08:00:00,-2.6166809936046187,,,,historical
2020-02-04 09:00:00,-2.6449926269758626,,,,historical
2020-02-04 10:00:00,-2.672631023961513,,,,historical
2020-02-04 11:00:00,-2.699591665082,,,,historical
2020-02-04 12:00:00,-2.725870311798241,,,,historical
2020-02-04 13:00:00,-2.7514630017924193,,,,historical
2020-02-04 14:00:00,-2.7763660430909773,,,,historical
2020-02-04 15:00:00,-2.8005760070737002,,,,historical
2020-02-04 16:00:00,-2.824089720419856,,,,historical
2020-02-04 17:00:00,-2.84690425604899,,,,historical
2020-02-04 18:00:00,-2.8690169231203027,,,,historical
2020-02-04 19:00:00,-2.890425256160446,,,,historical
2020-02-04 20:00:00,-2.9111270033949705,,,,historical
2020-02-04 21:00:00,-2.931120114363656,,,,historical
2020-02-04 22:00:00,-2.9504027269043536,,,,historical
2020-02-04 23:00:00,-2.9689731535938555,,,,historical
2020-02-05 00:00:00,-2.986829867737629,,,,historical
2020-02-05 01:00:00,-3.0039714890029456,,,,historical
2020-02-05 02:00:00,-3.0203967687920814,,,,historical
2020-02-05 03:00:00,-3.036104575453698,,,,historical
2020-02-05 04:00:00,-3.0510938794314053,,,,historical
2020-02-05 05:00:00,-3.065363738448705,,,,historical
2020-02-05 06:00:00,-3.0789132828290904,,,,historical
2020-02-05 07:00:00,-3.0917417010490253,,,,historical
2020-02-05 08:00:00,-3.1038482256198496,,,,historical
2020-02-05 09:00:00,-3.115232119392322,,,,historical
2020-02-05 10:00:00,-3.1258926623746794,,,,historical
2020-02-05 11:00:00,-3.135829139151522,,,,historical
2020-02-05 12:00:00,-3.145040826986878,,,,historical
2020-02-05 13:00:00,-3.1535269846901666,,,,historical
2020-02-05 14:00:00,-3.161286842318753,,,,historical
2020-02-05 15:00:00,-3.168319591785187,,,,historical
2020-02-05 16:00:00,-3.174624378431307,,,,historical
2020-02-05 17:00:00,-3.1802002936249716,,,,historical
2020-02-05 18:00:00,-3.1850463684284582,,,,historical
2020-02-05 19:00:00,-3.1891615683805665,,,,historical
2020-02-05 20:00:00,-3.1925447894271173,,,,historical
2020-02-05 21:00:00,-3.195194855027073,,,,historical
2020-02-05 22:00:00,-3.197110514453748,,,,historical
2020-02-05 23:00:00,-3.1982904423028446,,,,historical
2020-02-06 00:00:00,-3.1987332392111325,,,,historical
2020-02-06 01:00:00,-3.198437433781686,,,,historical
2020-02-06 02:00:00,-3.1974014857037525,,,,historical
2020-02-06 03:00:00,-3.195623790047539,,,,historical
2020-02-06 04:00:00,-3.193102682706543,,,,historical
2020-02-06 05:00:00,-3.189836446952582,,,,historical
2020-02-06 06:00:00,-3.1858233210614597,,,,historical
2020-02-06 07:00:00,-3.181061506960213,,,,historical
2020-02-06 08:00:00,-3.175549179840244,,,,historical
2020-02-06 09:00:00,-3.1692844986743864,,,,historical
2020-02-06 10:00:00,-3.1622656175700103,,,,historical
2020-02-06 11:00:00,-3.154490697884914,,,,historical
2020-02-06 12:00:00,-3.145957921027686,,,,historical
2020-02-06 13:00:00,-3.1366655018598455,,,,historical
2020-02-06 14:00:00,-3.1266117026130864,,,,historical
2020-02-06 15:00:00,-3.115794847231583,,,,historical
2020-02-06 16:00:00,-3.104213336046576,,,,historical
2020-02-06 17:00:00,-3.091865660688184,,,,historical
2020-02-06 18:00:00,-3.0787504191378936,,,,historical
2020-02-06 19:00:00,-3.064866330824133,,,,historical
2020-02-06 20:00:00,-3.0502122516631034,,,,historical
2020-02-06 21:00:00,-3.034787188947222,,,,historical
2020-02-06 22:00:00,-3.0185903159845777,,,,historical
2020-02-06 23:00:00,-3.001620986394223,,,,historical
2020-02-07 00:00:00,-2.9838787479643907,,,,historical
2020-02-07 01:00:00,-2.9653633559833747,,,,historical
2020-02-07 02:00:00,-2.946074785956218,,,,historical
2020-02-07 03:00:00,-2.9260132456241927,,,,historical
2020-02-07 04:00:00,-2.905179186208472,,,,historical
2020-02-07 05:00:00,-2.8835733128043417,,,,historical
2020-02-07 06:00:00,-2.8611965938576343,,,,historical
2020-02-07 07:00:00,-2.8380502696609473,,,,historical
2020-02-07 08:00:00,-2.8141358598133874,,,,historical
2020-02-07 09:00:00,-2.7894551695941834,,,,historical
2020-02-07 10:00:00,-2.764010295207386,,,,historical
2020-02-07 11:00:00,-2.7378036278620703,,,,historical
2020-02-07 12:00:00,-2.7108378566597953,,,,historical
2020-02-07 13:00:00,-2.6831159702687266,,,,historical
2020-02-07 14:00:00,-2.654641257371414,,,,historical
2020-02-07 15:00:00,-2.6254173058811086,,,,historical
2020-02-07 16:00:00,-2.595448000929227,,,,historical
2020-02-07 17:00:00,-2.564737521634401,,,,historical
2020-02-07 18:00:00,-2.5332903366712403,,,,historical
2020-02-07 19:00:00,-2.5011111986645713,,,,historical
2020-02-07 20:00:00,-2.468205137442293,,,,historical
2020-02-07 21:00:00,-2.43457745218724,,,,historical
2020-02-07 22:00:00,-2.4002337025353926,,,,historical
2020-02-07 23:00:00,-2.365179698674378,,,,historical
2020-02-08 00:00:00,-2.3294214905025683,,,,historical
2020-02-08 01:00:00,-2.292965355914914,,,,historical
2020-02-08 02:00:00,-2.255817788287189,,,,historical
2020-02-08 03:00:00,-2.217985483235295,,,,historical
2020-02-08 04:00:00,-2.1794753247308383,,,,historical
2020-02-08 05:00:00,-2.140294370658148,,,,historical
2020-02-08 06:00:00,-2.1004498379013987,,,,historical
2020-02-08 07:00:00,-2.0599490870533446,,,,historical
2020-02-08 08:00:00,-2.0187996068394947,,,,historical
2020-02-08 09:00:00,-1.9770089983532457,,,,historical
2020-02-08 10:00:00,-1.93458495919854,,,,historical
2020-02-08 11:00:00,-1.8915352676371278,,,,historical
2020-02-08 12:00:00,-1.8478677668372727,,,,historical
2020-02-08 13:00:00,-1.8035903493200505,,,,historical
2020-02-08 14:00:00,-1.7587109416978892,,,,historical
2020-02-08 15:00:00,-1.713237489798064,,,,historical
2020-02-08 16:00:00,-1.6671779442612265,,,,historical
2020-02-08 17:00:00,-1.6205402467018817,,,,historical
2020-02-08 18:00:00,-1.5733323165139663,,,,historical
2020-02-08 19:00:00,-1.52556203840046,,,,historical
2020-02-08 20:00:00,-1.4772372507011473,,,,historical
2020-02-08 21:00:00,-1.4283657345874274,,,,historical
2020-02-08 22:00:00,-1.3789552041873858,,,,historical
2020-02-08 23:00:00,-1.329013297698233,,,,historical
2020-02-09 00:00:00,-1.278547569536804,,,,historical
2020-02-09 01:00:00,-1.227565483571989,,,,historical
2020-02-09 02:00:00,-1.1760744074759637,,,,historical
2020-02-09 03:00:00,-1.1240816082237706,,,,historical
2020-02-09 04:00:00,-1.0715942487633194,,,,historical
2020-02-09 05:00:00,-1.0186193858703485,,,,historical
2020-02-09 06:00:00,-0.9651639691950248,,,,historical
2020-02-09 07:00:00,-0.9112348414993173,,,,historical
2020-02-09 08:00:00,-0.8568387400763979,,,,historical
2020-02-09 09:00:00,-0.8019822993357075,,,,historical
2020-02-09 10:00:00,-0.7466720545297771,,,,historical
2020-02-09 11:00:00,-0.6909144465914528,,,,historical
2020-02-09 12:00:00,-0.6347158280429921,,,,historical
2020-02-09 13:00:00,-0.5780824699315374,,,,historical
2020-02-09 14:00:00,-0.5210205697388257,,,,historical
2020-02-09 15:00:00,-0.4635362602066605,,,,historical
2020-02-09 16:00:00,-0.4056356190137319,,,,historical
2020-02-09 17:00:00,-0.34732467923387045,,,,historical
2020-02-09 18:00:00,-0.28860944050069953,,,,historical
2020-02-09 19:00:00,-0.22949588079911462,,,,historical
2020-02-09 20:00:00,-0.16998996879988926,,,,historical
2020-02-09 21:00:00,-0.11009767665022276,,,,historical
2020-02-09 22:00:00,-0.049824993130017564,,,,historical
2020-02-09 23:00:00,0.010822062918675329,,,,historical
2020-02-10 00:00:00,0.07183742898343928,,,,historical
2020-02-10 01:00:00,0.13321498519004638,,,,historical
2020-02-10 02:00:00,0.19494854062396186,,,,historical
2020-02-10 03:00:00,0.2570318197608718,,,,historical
2020-02-10 04:00:00,0.31945844910168614,,,,historical
2020-02-10 05:00:00,0.3822219441061732,,,,historical
2020-02-10 06:00:00,0.4453156965175111,,,,historical
2020-02-10 07:00:00,0.5087329621675591,,,,historical
2020-02-10 08:00:00,0.572466849349607,,,,historical
2020-02-10 09:00:00,0.6365103078417228,,,,historical
2020-02-10 10:00:00,0.7008561186597253,,,,historical
2020-02-10 11:00:00,0.7654968846141005,,,,historical
2020-02-10 12:00:00,0.8304250217400735,,,,historical
2020-02-10 13:00:00,0.8956327516644752,,,,historical
2020-02-10 14:00:00,0.9611120949670456,,,,historical
2020-02-10 15:00:00,1.0268548655874619,,,,historical
2020-02-10 16:00:00,1.0928526663226945,,,,historical
2020-02-10 17:00:00,1.159096885452304,,,,historical
2020-02-10 18:00:00,1.225578694522115,,,,historical
2020-02-10 19:00:00,1.2922890473092352,,,,historical
2020-02-10 20:00:00,1.3592186799838673,,,,historical
2020-02-10 21:00:00,1.4263581124756926,,,,historical
2020-02-10 22:00:00,1.493697651044874,,,,historical
2020-02-10 23:00:00,1.5612273920500372,,,,historical
2020-02-11 00:00:00,1.628937226897913,,,,historical
2020-02-11 01:00:00,1.6968168481517447,,,,historical
2020-02-11 02:00:00,1.7648557567681706,,,,historical
2020-02-11 03:00:00,1.833043270425035,,,,historical
2020-02-11 04:00:00,1.9013685328956045,,,,historical
2020-02-11 05:00:00,1.9698205244179734,,,,historical
2020-02-11 06:00:00,2.038388073002046,,,,historical
2020-02-11 07:00:00,2.1070598666104856,,,,historical
2020-02-11 08:00:00,2.175824466144434,,,,historical
2020-02-11 09:00:00,2.2446703191596122,,,,historical
2020-02-11 10:00:00,2.313585774233777,,,,historical
2020-02-11 11:00:00,2.382559095902302,,,,historical
2020-02-11 12:00:00,2.451578480075017,,,,historical
2020-02-11 13:00:00,2.520632069844366,,,,historical
2020-02-11 14:00:00,2.5897079715924174,,,,historical
2020-02-11 15:00:00,2.6587942713023542,,,,historical
2020-02-11 16:00:00,2.727879050978775,,,,historical
