unique_id,ds,y,store_nbr,family,city,state,type,cluster,onpromotion,oil_price,is_holiday
1_PRODUCE,2016-06-18,2803.41,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-06-19,1111.445,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-06-20,2330.452,1,PRODUCE,Quito,Pichincha,D,13,1,49.4,0
1_PRODUCE,2016-06-21,1993.213,1,PRODUCE,Quito,Pichincha,D,13,1,48.95,0
1_PRODUCE,2016-06-22,3973.717,1,PRODUCE,Quito,Pichincha,D,13,215,49.16,0
1_PRODUCE,2016-06-23,2163.463,1,PRODUCE,Quito,Pichincha,D,13,1,49.34,0
1_PRODUCE,2016-06-24,2165.756,1,PRODUCE,Quito,Pichincha,D,13,1,46.7,0
1_PRODUCE,2016-06-25,2587.456,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-06-26,1311.726,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-06-27,2280.296,1,PRODUCE,Quito,Pichincha,D,13,1,45.8,0
1_PRODUCE,2016-06-28,1918.368,1,PRODUCE,Quito,Pichincha,D,13,1,47.93,0
1_PRODUCE,2016-06-29,3509.9639,1,PRODUCE,Quito,Pichincha,D,13,209,49.85,0
1_PRODUCE,2016-06-30,2165.404,1,PRODUCE,Quito,Pichincha,D,13,2,48.27,0
1_PRODUCE,2016-07-01,2794.757,1,PRODUCE,Quito,Pichincha,D,13,1,49.02,0
1_PRODUCE,2016-07-02,2450.156,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-07-03,1229.097,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-07-04,2880.821,1,PRODUCE,Quito,Pichincha,D,13,1,49.02,0
1_PRODUCE,2016-07-05,2176.29,1,PRODUCE,Quito,Pichincha,D,13,1,46.73,0
1_PRODUCE,2016-07-06,3651.419,1,PRODUCE,Quito,Pichincha,D,13,213,47.37,0
1_PRODUCE,2016-07-07,2103.957,1,PRODUCE,Quito,Pichincha,D,13,1,45.22,0
1_PRODUCE,2016-07-08,2546.11,1,PRODUCE,Quito,Pichincha,D,13,2,45.37,0
1_PRODUCE,2016-07-09,2353.724,1,PRODUCE,Quito,Pichincha,D,13,2,,0
1_PRODUCE,2016-07-10,1095.455,1,PRODUCE,Quito,Pichincha,D,13,2,,0
1_PRODUCE,2016-07-11,2378.553,1,PRODUCE,Quito,Pichincha,D,13,4,44.73,0
1_PRODUCE,2016-07-12,1846.253,1,PRODUCE,Quito,Pichincha,D,13,3,46.82,0
1_PRODUCE,2016-07-13,3760.097,1,PRODUCE,Quito,Pichincha,D,13,210,44.87,0
1_PRODUCE,2016-07-14,1910.46,1,PRODUCE,Quito,Pichincha,D,13,3,45.64,0
1_PRODUCE,2016-07-15,2398.715,1,PRODUCE,Quito,Pichincha,D,13,3,45.93,0
1_PRODUCE,2016-07-16,2552.162,1,PRODUCE,Quito,Pichincha,D,13,3,,0
1_PRODUCE,2016-07-17,1247.28,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-07-18,2469.523,1,PRODUCE,Quito,Pichincha,D,13,1,45.23,0
1_PRODUCE,2016-07-19,2229.698,1,PRODUCE,Quito,Pichincha,D,13,1,44.64,0
1_PRODUCE,2016-07-20,3438.948,1,PRODUCE,Quito,Pichincha,D,13,204,44.96,0
1_PRODUCE,2016-07-21,2140.384,1,PRODUCE,Quito,Pichincha,D,13,1,43.96,0
1_PRODUCE,2016-07-22,2205.633,1,PRODUCE,Quito,Pichincha,D,13,0,43.41,0
1_PRODUCE,2016-07-23,2368.766,1,PRODUCE,Quito,Pichincha,D,13,0,,0
1_PRODUCE,2016-07-24,1229.18,1,PRODUCE,Quito,Pichincha,D,13,0,,0
1_PRODUCE,2016-07-25,2009.299,1,PRODUCE,Quito,Pichincha,D,13,0,42.4,0
1_PRODUCE,2016-07-26,2070.63,1,PRODUCE,Quito,Pichincha,D,13,0,42.16,0
1_PRODUCE,2016-07-27,3816.753,1,PRODUCE,Quito,Pichincha,D,13,0,41.9,0
1_PRODUCE,2016-07-28,2144.449,1,PRODUCE,Quito,Pichincha,D,13,1,41.13,0
1_PRODUCE,2016-07-29,2096.55,1,PRODUCE,Quito,Pichincha,D,13,1,41.54,0
1_PRODUCE,2016-07-30,2735.929,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-07-31,1053.508,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-08-01,2607.37,1,PRODUCE,Quito,Pichincha,D,13,1,40.05,0
1_PRODUCE,2016-08-02,1864.525,1,PRODUCE,Quito,Pichincha,D,13,1,39.5,0
1_PRODUCE,2016-08-03,4105.28,1,PRODUCE,Quito,Pichincha,D,13,214,40.8,0
1_PRODUCE,2016-08-04,1909.962,1,PRODUCE,Quito,Pichincha,D,13,0,41.92,0
1_PRODUCE,2016-08-05,2439.685,1,PRODUCE,Quito,Pichincha,D,13,1,41.83,0
1_PRODUCE,2016-08-06,2527.542,1,PRODUCE,Quito,Pichincha,D,13,2,,0
1_PRODUCE,2016-08-07,1016.462,1,PRODUCE,Quito,Pichincha,D,13,0,,0
1_PRODUCE,2016-08-08,2338.587,1,PRODUCE,Quito,Pichincha,D,13,1,43.06,0
1_PRODUCE,2016-08-09,2044.128,1,PRODUCE,Quito,Pichincha,D,13,0,42.78,0
1_PRODUCE,2016-08-10,3459.617,1,PRODUCE,Quito,Pichincha,D,13,213,41.75,0
1_PRODUCE,2016-08-11,2019.674,1,PRODUCE,Quito,Pichincha,D,13,4,43.51,0
1_PRODUCE,2016-08-12,1280.319,1,PRODUCE,Quito,Pichincha,D,13,6,44.47,1
1_PRODUCE,2016-08-13,1562.625,1,PRODUCE,Quito,Pichincha,D,13,4,,0
1_PRODUCE,2016-08-14,858.362,1,PRODUCE,Quito,Pichincha,D,13,4,,0
1_PRODUCE,2016-08-15,2473.226,1,PRODUCE,Quito,Pichincha,D,13,6,45.72,0
1_PRODUCE,2016-08-16,2089.533,1,PRODUCE,Quito,Pichincha,D,13,5,46.57,0
1_PRODUCE,2016-08-17,3843.778,1,PRODUCE,Quito,Pichincha,D,13,212,46.81,0
1_PRODUCE,2016-08-18,1746.183,1,PRODUCE,Quito,Pichincha,D,13,5,48.2,0
1_PRODUCE,2016-08-19,2189.826,1,PRODUCE,Quito,Pichincha,D,13,6,48.48,0
1_PRODUCE,2016-08-20,2328.033,1,PRODUCE,Quito,Pichincha,D,13,6,,0
1_PRODUCE,2016-08-21,1004.34,1,PRODUCE,Quito,Pichincha,D,13,6,,0
1_PRODUCE,2016-08-22,2476.871,1,PRODUCE,Quito,Pichincha,D,13,6,46.8,0
1_PRODUCE,2016-08-23,2081.951,1,PRODUCE,Quito,Pichincha,D,13,6,47.54,0
1_PRODUCE,2016-08-24,3988.215,1,PRODUCE,Quito,Pichincha,D,13,217,46.29,0
1_PRODUCE,2016-08-25,1942.737,1,PRODUCE,Quito,Pichincha,D,13,6,46.97,0
1_PRODUCE,2016-08-26,2294.2,1,PRODUCE,Quito,Pichincha,D,13,7,47.64,0
1_PRODUCE,2016-08-27,2136.919,1,PRODUCE,Quito,Pichincha,D,13,8,,0
1_PRODUCE,2016-08-28,1174.689,1,PRODUCE,Quito,Pichincha,D,13,6,,0
1_PRODUCE,2016-08-29,2326.541,1,PRODUCE,Quito,Pichincha,D,13,8,46.97,0
1_PRODUCE,2016-08-30,2020.053,1,PRODUCE,Quito,Pichincha,D,13,7,46.32,0
1_PRODUCE,2016-08-31,3889.887,1,PRODUCE,Quito,Pichincha,D,13,212,44.68,0
1_PRODUCE,2016-09-01,2108.252,1,PRODUCE,Quito,Pichincha,D,13,7,43.17,0
1_PRODUCE,2016-09-02,2398.246,1,PRODUCE,Quito,Pichincha,D,13,3,44.39,0
1_PRODUCE,2016-09-03,2439.8909,1,PRODUCE,Quito,Pichincha,D,13,2,,0
1_PRODUCE,2016-09-04,1252.366,1,PRODUCE,Quito,Pichincha,D,13,2,,0
1_PRODUCE,2016-09-05,2439.753,1,PRODUCE,Quito,Pichincha,D,13,2,44.39,0
1_PRODUCE,2016-09-06,2200.752,1,PRODUCE,Quito,Pichincha,D,13,2,44.85,0
1_PRODUCE,2016-09-07,3917.565,1,PRODUCE,Quito,Pichincha,D,13,212,45.47,0
1_PRODUCE,2016-09-08,1804.802,1,PRODUCE,Quito,Pichincha,D,13,0,47.63,0
1_PRODUCE,2016-09-09,2551.719,1,PRODUCE,Quito,Pichincha,D,13,0,45.88,0
1_PRODUCE,2016-09-10,2441.956,1,PRODUCE,Quito,Pichincha,D,13,0,,0
1_PRODUCE,2016-09-11,1097.069,1,PRODUCE,Quito,Pichincha,D,13,0,,0
1_PRODUCE,2016-09-12,2637.536,1,PRODUCE,Quito,Pichincha,D,13,0,46.28,0
1_PRODUCE,2016-09-13,1917.861,1,PRODUCE,Quito,Pichincha,D,13,0,44.91,0
1_PRODUCE,2016-09-14,3881.097,1,PRODUCE,Quito,Pichincha,D,13,215,43.62,0
1_PRODUCE,2016-09-15,1895.463,1,PRODUCE,Quito,Pichincha,D,13,0,43.85,0
1_PRODUCE,2016-09-16,2383.839,1,PRODUCE,Quito,Pichincha,D,13,1,43.04,0
1_PRODUCE,2016-09-17,2554.865,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-09-18,1189.527,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-09-19,2360.434,1,PRODUCE,Quito,Pichincha,D,13,1,43.34,0
1_PRODUCE,2016-09-20,2034.654,1,PRODUCE,Quito,Pichincha,D,13,2,43.85,0
1_PRODUCE,2016-09-21,3630.324,1,PRODUCE,Quito,Pichincha,D,13,209,45.33,0
1_PRODUCE,2016-09-22,2016.231,1,PRODUCE,Quito,Pichincha,D,13,2,46.1,0
1_PRODUCE,2016-09-23,2156.876,1,PRODUCE,Quito,Pichincha,D,13,1,44.36,0
1_PRODUCE,2016-09-24,2310.827,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-09-25,1119.685,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-09-26,2153.161,1,PRODUCE,Quito,Pichincha,D,13,1,45.6,0
1_PRODUCE,2016-09-27,1829.967,1,PRODUCE,Quito,Pichincha,D,13,1,44.65,0
1_PRODUCE,2016-09-28,3866.636,1,PRODUCE,Quito,Pichincha,D,13,206,47.07,0
1_PRODUCE,2016-09-29,1739.784,1,PRODUCE,Quito,Pichincha,D,13,1,47.72,0
1_PRODUCE,2016-09-30,2235.373,1,PRODUCE,Quito,Pichincha,D,13,2,47.72,0
1_PRODUCE,2016-10-01,2905.149,1,PRODUCE,Quito,Pichincha,D,13,2,,0
1_PRODUCE,2016-10-02,1381.708,1,PRODUCE,Quito,Pichincha,D,13,2,,0
1_PRODUCE,2016-10-03,2667.745,1,PRODUCE,Quito,Pichincha,D,13,3,48.8,0
1_PRODUCE,2016-10-04,2112.3,1,PRODUCE,Quito,Pichincha,D,13,3,48.67,0
1_PRODUCE,2016-10-05,4069.922,1,PRODUCE,Quito,Pichincha,D,13,214,49.75,0
1_PRODUCE,2016-10-06,2104.239,1,PRODUCE,Quito,Pichincha,D,13,25,50.44,0
1_PRODUCE,2016-10-07,2482.377,1,PRODUCE,Quito,Pichincha,D,13,33,49.76,0
1_PRODUCE,2016-10-08,2865.128,1,PRODUCE,Quito,Pichincha,D,13,37,,0
1_PRODUCE,2016-10-09,1422.443,1,PRODUCE,Quito,Pichincha,D,13,36,,1
1_PRODUCE,2016-10-10,2771.1,1,PRODUCE,Quito,Pichincha,D,13,38,49.76,0
1_PRODUCE,2016-10-11,2152.231,1,PRODUCE,Quito,Pichincha,D,13,40,50.72,0
1_PRODUCE,2016-10-12,4411.112,1,PRODUCE,Quito,Pichincha,D,13,209,50.14,0
1_PRODUCE,2016-10-13,1996.255,1,PRODUCE,Quito,Pichincha,D,13,35,50.47,0
1_PRODUCE,2016-10-14,2461.292,1,PRODUCE,Quito,Pichincha,D,13,38,50.35,0
1_PRODUCE,2016-10-15,2840.822,1,PRODUCE,Quito,Pichincha,D,13,38,,0
1_PRODUCE,2016-10-16,1529.256,1,PRODUCE,Quito,Pichincha,D,13,39,,0
1_PRODUCE,2016-10-17,2745.119,1,PRODUCE,Quito,Pichincha,D,13,39,49.97,0
1_PRODUCE,2016-10-18,2262.983,1,PRODUCE,Quito,Pichincha,D,13,36,50.3,0
1_PRODUCE,2016-10-19,4293.365,1,PRODUCE,Quito,Pichincha,D,13,219,51.59,0
1_PRODUCE,2016-10-20,2087.617,1,PRODUCE,Quito,Pichincha,D,13,34,50.31,0
1_PRODUCE,2016-10-21,2494.127,1,PRODUCE,Quito,Pichincha,D,13,39,50.61,0
1_PRODUCE,2016-10-22,2609.862,1,PRODUCE,Quito,Pichincha,D,13,35,,0
1_PRODUCE,2016-10-23,1323.927,1,PRODUCE,Quito,Pichincha,D,13,30,,0
1_PRODUCE,2016-10-24,2227.497,1,PRODUCE,Quito,Pichincha,D,13,37,50.18,0
1_PRODUCE,2016-10-25,2336.619,1,PRODUCE,Quito,Pichincha,D,13,36,49.45,0
1_PRODUCE,2016-10-26,3709.456,1,PRODUCE,Quito,Pichincha,D,13,208,48.75,0
1_PRODUCE,2016-10-27,2122.138,1,PRODUCE,Quito,Pichincha,D,13,0,49.71,0
1_PRODUCE,2016-10-28,2369.483,1,PRODUCE,Quito,Pichincha,D,13,0,48.72,0
1_PRODUCE,2016-10-29,2032.158,1,PRODUCE,Quito,Pichincha,D,13,0,,0
1_PRODUCE,2016-10-30,1271.107,1,PRODUCE,Quito,Pichincha,D,13,0,,0
1_PRODUCE,2016-10-31,1738.943,1,PRODUCE,Quito,Pichincha,D,13,1,46.83,0
1_PRODUCE,2016-11-01,2310.205,1,PRODUCE,Quito,Pichincha,D,13,1,46.66,0
1_PRODUCE,2016-11-02,1411.177,1,PRODUCE,Quito,Pichincha,D,13,190,45.32,1
1_PRODUCE,2016-11-03,1090.467,1,PRODUCE,Quito,Pichincha,D,13,0,44.66,1
1_PRODUCE,2016-11-04,1680.597,1,PRODUCE,Quito,Pichincha,D,13,0,44.07,1
1_PRODUCE,2016-11-05,1581.494,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-11-06,1284.527,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-11-07,2538.336,1,PRODUCE,Quito,Pichincha,D,13,1,44.88,0
1_PRODUCE,2016-11-08,2547.528,1,PRODUCE,Quito,Pichincha,D,13,1,44.96,0
1_PRODUCE,2016-11-09,4753.515,1,PRODUCE,Quito,Pichincha,D,13,219,45.2,0
1_PRODUCE,2016-11-10,2184.611,1,PRODUCE,Quito,Pichincha,D,13,0,44.62,0
1_PRODUCE,2016-11-11,2062.978,1,PRODUCE,Quito,Pichincha,D,13,1,43.39,0
1_PRODUCE,2016-11-12,2325.644,1,PRODUCE,Quito,Pichincha,D,13,1,,1
1_PRODUCE,2016-11-13,1348.604,1,PRODUCE,Quito,Pichincha,D,13,1,,0
1_PRODUCE,2016-11-14,2485.681,1,PRODUCE,Quito,Pichincha,D,13,0,43.29,0
1_PRODUCE,2016-11-15,2148.326,1,PRODUCE,Quito,Pichincha,D,13,0,45.86,0
1_PRODUCE,2016-11-16,4373.028,1,PRODUCE,Quito,Pichincha,D,13,215,45.56,0
1_PRODUCE,2016-11-17,2124.668,1,PRODUCE,Quito,Pichincha,D,13,5,45.37,0
1_PRODUCE,2016-11-18,2467.296,1,PRODUCE,Quito,Pichincha,D,13,6,45.69,0
1_PRODUCE,2016-11-19,2461.391,1,PRODUCE,Quito,Pichincha,D,13,8,,0
1_PRODUCE,2016-11-20,1324.795,1,PRODUCE,Quito,Pichincha,D,13,7,,0
1_PRODUCE,2016-11-21,2740.708,1,PRODUCE,Quito,Pichincha,D,13,8,47.48,0
1_PRODUCE,2016-11-22,2016.232,1,PRODUCE,Quito,Pichincha,D,13,7,48.07,0
1_PRODUCE,2016-11-23,4400.634,1,PRODUCE,Quito,Pichincha,D,13,213,46.72,0
1_PRODUCE,2016-11-24,1828.357,1,PRODUCE,Quito,Pichincha,D,13,6,46.72,0
1_PRODUCE,2016-11-25,2323.635,1,PRODUCE,Quito,Pichincha,D,13,6,46.72,1
1_PRODUCE,2016-11-26,2319.748,1,PRODUCE,Quito,Pichincha,D,13,6,,0
1_PRODUCE,2016-11-27,1133.014,1,PRODUCE,Quito,Pichincha,D,13,6,,0
1_PRODUCE,2016-11-28,2454.433,1,PRODUCE,Quito,Pichincha,D,13,6,45.66,1
1_PRODUCE,2016-11-29,2085.673,1,PRODUCE,Quito,Pichincha,D,13,6,45.29,0
1_PRODUCE,2016-11-30,3873.862,1,PRODUCE,Quito,Pichincha,D,13,216,49.41,0
1_PRODUCE,2016-12-01,2417.795,1,PRODUCE,Quito,Pichincha,D,13,4,51.08,0
1_PRODUCE,2016-12-02,2576.879,1,PRODUCE,Quito,Pichincha,D,13,4,51.7,0
1_PRODUCE,2016-12-03,2389.859,1,PRODUCE,Quito,Pichincha,D,13,5,,0
1_PRODUCE,2016-12-04,1358.342,1,PRODUCE,Quito,Pichincha,D,13,4,,0
1_PRODUCE,2016-12-05,2031.577,1,PRODUCE,Quito,Pichincha,D,13,5,51.72,0
1_PRODUCE,2016-12-06,909.086,1,PRODUCE,Quito,Pichincha,D,13,5,50.95,0
1_PRODUCE,2016-12-07,4411.107,1,PRODUCE,Quito,Pichincha,D,13,218,49.85,0
1_PRODUCE,2016-12-08,2288.426,1,PRODUCE,Quito,Pichincha,D,13,9,50.84,0
1_PRODUCE,2016-12-09,2497.674,1,PRODUCE,Quito,Pichincha,D,13,9,51.51,0
1_PRODUCE,2016-12-10,2343.168,1,PRODUCE,Quito,Pichincha,D,13,7,,0
1_PRODUCE,2016-12-11,1168.158,1,PRODUCE,Quito,Pichincha,D,13,9,,0
1_PRODUCE,2016-12-12,2355.38,1,PRODUCE,Quito,Pichincha,D,13,10,52.74,0
1_PRODUCE,2016-12-13,2137.897,1,PRODUCE,Quito,Pichincha,D,13,10,52.99,0
1_PRODUCE,2016-12-14,3883.443,1,PRODUCE,Quito,Pichincha,D,13,215,51.01,0
1_PRODUCE,2016-12-15,2445.916,1,PRODUCE,Quito,Pichincha,D,13,11,50.9,0
1_PRODUCE,2016-12-16,2663.655,1,PRODUCE,Quito,Pichincha,D,13,12,51.93,0
1_PRODUCE,2016-12-17,2622.909,1,PRODUCE,Quito,Pichincha,D,13,10,,0
1_PRODUCE,2016-12-18,1609.374,1,PRODUCE,Quito,Pichincha,D,13,10,,0
1_PRODUCE,2016-12-19,2425.945,1,PRODUCE,Quito,Pichincha,D,13,11,52.13,0
1_PRODUCE,2016-12-20,2365.071,1,PRODUCE,Quito,Pichincha,D,13,10,52.22,0
1_PRODUCE,2016-12-21,3999.037,1,PRODUCE,Quito,Pichincha,D,13,217,51.44,1
1_PRODUCE,2016-12-22,2976.244,1,PRODUCE,Quito,Pichincha,D,13,9,51.98,1
1_PRODUCE,2016-12-23,3674.285,1,PRODUCE,Quito,Pichincha,D,13,9,52.01,1
1_PRODUCE,2016-12-24,2848.774,1,PRODUCE,Quito,Pichincha,D,13,7,,1
1_PRODUCE,2016-12-26,887.889,1,PRODUCE,Quito,Pichincha,D,13,6,52.01,1
1_PRODUCE,2016-12-27,2577.53,1,PRODUCE,Quito,Pichincha,D,13,7,52.82,0
1_PRODUCE,2016-12-28,3263.385,1,PRODUCE,Quito,Pichincha,D,13,215,54.01,0
1_PRODUCE,2016-12-29,2186.298,1,PRODUCE,Quito,Pichincha,D,13,8,53.8,0
1_PRODUCE,2016-12-30,2568.254,1,PRODUCE,Quito,Pichincha,D,13,8,53.75,0
1_PRODUCE,2016-12-31,2342.127,1,PRODUCE,Quito,Pichincha,D,13,8,,1
1_PRODUCE,2017-01-01,0.0,1,PRODUCE,Quito,Pichincha,D,13,0,,0
1_PRODUCE,2017-01-02,1319.8829,1,PRODUCE,Quito,Pichincha,D,13,8,53.75,1
1_PRODUCE,2017-01-03,3558.436,1,PRODUCE,Quito,Pichincha,D,13,7,52.36,0
1_PRODUCE,2017-01-04,4830.27,1,PRODUCE,Quito,Pichincha,D,13,216,53.26,0
1_PRODUCE,2017-01-05,2896.172,1,PRODUCE,Quito,Pichincha,D,13,5,53.77,0
1_PRODUCE,2017-01-06,2782.71,1,PRODUCE,Quito,Pichincha,D,13,7,53.98,0
1_PRODUCE,2017-01-07,2518.411,1,PRODUCE,Quito,Pichincha,D,13,8,,0
1_PRODUCE,2017-01-08,1442.536,1,PRODUCE,Quito,Pichincha,D,13,6,,0
1_PRODUCE,2017-01-09,2796.361,1,PRODUCE,Quito,Pichincha,D,13,8,51.95,0
1_PRODUCE,2017-01-10,2693.894,1,PRODUCE,Quito,Pichincha,D,13,8,50.82,0
1_PRODUCE,2017-01-11,3982.73,1,PRODUCE,Quito,Pichincha,D,13,218,52.19,0
1_PRODUCE,2017-01-12,2291.617,1,PRODUCE,Quito,Pichincha,D,13,9,53.01,0
1_PRODUCE,2017-01-13,2943.461,1,PRODUCE,Quito,Pichincha,D,13,11,52.36,0
1_PRODUCE,2017-01-14,2688.454,1,PRODUCE,Quito,Pichincha,D,13,10,,0
1_PRODUCE,2017-01-15,1479.333,1,PRODUCE,Quito,Pichincha,D,13,7,,0
1_PRODUCE,2017-01-16,2599.2,1,PRODUCE,Quito,Pichincha,D,13,10,52.36,0
1_PRODUCE,2017-01-17,2331.77,1,PRODUCE,Quito,Pichincha,D,13,10,52.45,0
1_PRODUCE,2017-01-18,4314.8857,1,PRODUCE,Quito,Pichincha,D,13,224,51.12,0
1_PRODUCE,2017-01-19,2257.627,1,PRODUCE,Quito,Pichincha,D,13,7,51.39,0
1_PRODUCE,2017-01-20,2308.567,1,PRODUCE,Quito,Pichincha,D,13,9,52.33,0
1_PRODUCE,2017-01-21,2987.164,1,PRODUCE,Quito,Pichincha,D,13,9,,0
1_PRODUCE,2017-01-22,1391.087,1,PRODUCE,Quito,Pichincha,D,13,7,,0
1_PRODUCE,2017-01-23,2799.288,1,PRODUCE,Quito,Pichincha,D,13,9,52.77,0
1_PRODUCE,2017-01-24,2473.641,1,PRODUCE,Quito,Pichincha,D,13,10,52.38,0
1_PRODUCE,2017-01-25,4282.369,1,PRODUCE,Quito,Pichincha,D,13,227,52.14,0
1_PRODUCE,2017-01-26,2524.924,1,PRODUCE,Quito,Pichincha,D,13,4,53.24,0
1_PRODUCE,2017-01-27,2499.153,1,PRODUCE,Quito,Pichincha,D,13,4,53.18,0
1_PRODUCE,2017-01-28,2643.374,1,PRODUCE,Quito,Pichincha,D,13,3,,0
1_PRODUCE,2017-01-29,1233.593,1,PRODUCE,Quito,Pichincha,D,13,2,,0
1_PRODUCE,2017-01-30,2673.275,1,PRODUCE,Quito,Pichincha,D,13,4,52.63,0
1_PRODUCE,2017-01-31,2271.179,1,PRODUCE,Quito,Pichincha,D,13,4,52.75,0
1_PRODUCE,2017-02-01,4540.839,1,PRODUCE,Quito,Pichincha,D,13,223,53.9,0
1_PRODUCE,2017-02-02,2643.706,1,PRODUCE,Quito,Pichincha,D,13,4,53.55,0
1_PRODUCE,2017-02-03,2597.751,1,PRODUCE,Quito,Pichincha,D,13,4,53.81,0
1_PRODUCE,2017-02-04,2720.346,1,PRODUCE,Quito,Pichincha,D,13,4,,0
1_PRODUCE,2017-02-05,1397.257,1,PRODUCE,Quito,Pichincha,D,13,4,,0
1_PRODUCE,2017-02-06,2595.389,1,PRODUCE,Quito,Pichincha,D,13,4,53.01,0
1_PRODUCE,2017-02-07,2600.645,1,PRODUCE,Quito,Pichincha,D,13,4,52.19,0
1_PRODUCE,2017-02-08,4204.733,1,PRODUCE,Quito,Pichincha,D,13,220,52.37,0
1_PRODUCE,2017-02-09,2416.374,1,PRODUCE,Quito,Pichincha,D,13,4,52.99,0
1_PRODUCE,2017-02-10,2586.337,1,PRODUCE,Quito,Pichincha,D,13,4,53.84,0
1_PRODUCE,2017-02-11,2824.263,1,PRODUCE,Quito,Pichincha,D,13,4,,0
1_PRODUCE,2017-02-12,1458.134,1,PRODUCE,Quito,Pichincha,D,13,4,,0
1_PRODUCE,2017-02-13,2926.495,1,PRODUCE,Quito,Pichincha,D,13,5,52.96,0
1_PRODUCE,2017-02-14,2444.466,1,PRODUCE,Quito,Pichincha,D,13,5,53.21,0
1_PRODUCE,2017-02-15,4168.891,1,PRODUCE,Quito,Pichincha,D,13,219,53.11,0
1_PRODUCE,2017-02-16,2299.584,1,PRODUCE,Quito,Pichincha,D,13,4,53.41,0
1_PRODUCE,2017-02-17,2727.437,1,PRODUCE,Quito,Pichincha,D,13,3,53.41,0
1_PRODUCE,2017-02-18,2956.067,1,PRODUCE,Quito,Pichincha,D,13,4,,0
1_PRODUCE,2017-02-19,1213.042,1,PRODUCE,Quito,Pichincha,D,13,3,,0
1_PRODUCE,2017-02-20,2620.15,1,PRODUCE,Quito,Pichincha,D,13,5,53.41,0
1_PRODUCE,2017-02-21,2138.314,1,PRODUCE,Quito,Pichincha,D,13,5,54.02,0
1_PRODUCE,2017-02-22,3882.947,1,PRODUCE,Quito,Pichincha,D,13,216,53.61,0
1_PRODUCE,2017-02-23,2138.086,1,PRODUCE,Quito,Pichincha,D,13,3,54.48,0
1_PRODUCE,2017-02-24,2294.973,1,PRODUCE,Quito,Pichincha,D,13,3,53.99,0
1_PRODUCE,2017-02-25,2237.426,1,PRODUCE,Quito,Pichincha,D,13,3,,0
1_PRODUCE,2017-02-26,754.585,1,PRODUCE,Quito,Pichincha,D,13,3,,0
1_PRODUCE,2017-02-27,633.76,1,PRODUCE,Quito,Pichincha,D,13,0,54.04,1
1_PRODUCE,2017-02-28,1454.561,1,PRODUCE,Quito,Pichincha,D,13,3,54.0,1
1_PRODUCE,2017-03-01,4897.014,1,PRODUCE,Quito,Pichincha,D,13,216,53.82,0
1_PRODUCE,2017-03-02,2813.022,1,PRODUCE,Quito,Pichincha,D,13,4,52.63,0
1_PRODUCE,2017-03-03,2499.208,1,PRODUCE,Quito,Pichincha,D,13,4,53.33,0
1_PRODUCE,2017-03-04,2622.777,1,PRODUCE,Quito,Pichincha,D,13,5,,0
1_PRODUCE,2017-03-05,1281.167,1,PRODUCE,Quito,Pichincha,D,13,4,,0
1_PRODUCE,2017-03-06,2482.341,1,PRODUCE,Quito,Pichincha,D,13,5,53.19,0
1_PRODUCE,2017-03-07,2399.11,1,PRODUCE,Quito,Pichincha,D,13,5,52.68,0
1_PRODUCE,2017-03-08,3922.882,1,PRODUCE,Quito,Pichincha,D,13,223,49.83,0
1_PRODUCE,2017-03-09,2356.113,1,PRODUCE,Quito,Pichincha,D,13,1,48.75,0
1_PRODUCE,2017-03-10,2613.803,1,PRODUCE,Quito,Pichincha,D,13,1,48.05,0
1_PRODUCE,2017-03-11,2489.928,1,PRODUCE,Quito,Pichincha,D,13,0,,0
1_PRODUCE,2017-03-12,1361.066,1,PRODUCE,Quito,Pichincha,D,13,0,,0
1_PRODUCE,2017-03-13,2458.472,1,PRODUCE,Quito,Pichincha,D,13,1,47.95,0
1_PRODUCE,2017-03-14,2302.603,1,PRODUCE,Quito,Pichincha,D,13,2,47.24,0
1_PRODUCE,2017-03-15,4318.616,1,PRODUCE,Quito,Pichincha,D,13,220,48.34,0
1_PRODUCE,2017-03-16,2200.792,1,PRODUCE,Quito,Pichincha,D,13,2,48.3,0
1_PRODUCE,2017-03-17,3112.91,1,PRODUCE,Quito,Pichincha,D,13,2,48.34,0
