ds,y,TimeGPT,TimeGPT-hi-70,TimeGPT-lo-70,anomaly
2009-03-04,7.40306109109009,7.585884,8.100675,7.071094,False
2009-03-05,7.45298232946546,7.4294143,7.9442043,6.914624,False
2009-03-06,7.42356844425917,7.372847,7.887637,6.858057,False
2009-03-07,7.08506429395255,7.2415137,7.756304,6.7267237,False
2009-03-08,7.21081845347222,7.287788,7.802578,6.772998,False
2009-03-09,7.35627987655075,7.4384494,7.9532394,6.9236593,False
2009-03-10,7.30451594646016,7.4459662,7.9607563,6.931176,False
2009-03-11,7.46565531013406,7.454044,7.968834,6.939254,False
2009-03-12,7.86901937649902,7.411076,7.925866,6.896286,False
2009-03-13,7.24850407237061,7.3429937,7.857784,6.8282037,False
2009-03-14,7.07834157955767,7.1510606,7.6658506,6.6362705,False
2009-03-15,7.2211050981825,7.179635,7.694425,6.664845,False
2009-03-16,7.33432935030054,7.395109,7.909899,6.880319,False
2009-03-17,7.29233717617388,7.4158573,7.9306474,6.9010673,False
2009-03-18,7.2991214627108,7.4179935,7.9327836,6.9032035,False
2009-03-19,7.28344822875663,7.346459,7.861249,6.831669,False
2009-03-20,7.30182234213793,7.26782,7.78261,6.75303,False
2009-03-21,7.06219163228656,7.1006126,7.6154027,6.5858226,False
2009-03-22,7.18159194461187,7.1542974,7.6690874,6.6395073,False
2009-03-23,7.50549227473742,7.3571234,7.8719134,6.8423333,False
2009-03-24,7.87473912517181,7.3795323,7.8943224,6.8647423,False
2009-03-25,7.57865685059476,7.3786564,7.8934464,6.8638663,False
2009-03-26,7.36707705988101,7.4967346,8.011525,6.9819446,False
2009-03-27,7.25700270709207,7.3971562,7.9119463,6.882366,False
2009-03-28,7.05617528410041,7.1947775,7.7095675,6.6799874,False
2009-03-29,7.50273821075485,7.2586255,7.7734156,6.7438354,False
2009-03-30,7.44307837434852,7.4770966,7.9918866,6.9623065,False
2009-03-31,7.48155570190952,7.4877977,8.002588,6.9730077,False
2009-04-01,7.48211892355212,7.479466,7.994256,6.964676,False
2009-04-02,7.51914995766982,7.4503713,7.9651613,6.935581,False
2009-04-03,7.65964295456468,7.333063,7.847853,6.818273,False
2009-04-04,7.24422751560335,7.1470585,7.6618485,6.6322684,False
2009-04-05,7.23273313617761,7.256126,7.770916,6.741336,False
2009-04-06,7.34213173058472,7.456442,7.971232,6.941652,False
2009-04-07,7.42117752859539,7.476119,7.990909,6.961329,False
2009-04-08,7.49220304261874,7.467131,7.981921,6.952341,False
2009-04-09,7.31521838975297,7.45222,7.96701,6.93743,False
2009-04-10,7.14124512235049,7.3590784,7.8738685,6.8442883,False
2009-04-11,7.00940893270864,7.1880875,7.7028775,6.6732974,False
2009-04-12,7.08757370555797,7.2675714,7.7823615,6.7527814,False
2009-04-13,7.30451594646016,7.4577565,7.9725466,6.9429665,False
2009-04-14,7.37462901521894,7.4810166,7.9958067,6.9662266,False
2009-04-15,7.51261754467451,7.471617,7.9864073,6.956827,False
2009-04-16,7.51752085060303,7.3938107,7.908601,6.8790207,False
2009-04-17,7.37400185935016,7.2780323,7.7928224,6.7632422,False
2009-04-18,7.14124512235049,7.09733,7.61212,6.58254,False
2009-04-19,7.16162200293919,7.179819,7.694609,6.665029,False
2009-04-20,7.48493028328966,7.3883886,7.9031787,6.8735986,False
2009-04-21,7.51261754467451,7.41094,7.92573,6.89615,False
2009-04-22,7.44483327389219,7.4054317,7.920222,6.8906417,False
2009-04-23,7.47420480649612,7.443456,7.958246,6.928666,False
2009-04-24,7.67182679787878,7.3383007,7.853091,6.8235106,False
2009-04-25,7.84227877911735,7.1426396,7.6574297,6.6278496,True
2009-04-26,7.92407232492342,7.213016,7.727806,6.698226,True
2009-04-27,7.82843635915759,7.4328766,7.9476666,6.9180865,False
2009-04-28,7.58680353516258,7.4601846,7.9749746,6.9453945,False
2009-04-29,7.62997570702779,7.456999,7.971789,6.942209,False
2009-04-30,7.70975686445416,7.6304235,8.145214,7.1156335,False
2009-05-01,7.52671756135271,7.5750422,8.089832,7.060252,False
2009-05-02,7.19368581839511,7.454322,7.969112,6.939532,False
2009-05-03,7.25770767716004,7.4753523,7.9901423,6.960562,False
2009-05-04,7.45414107814668,7.6109643,8.125754,7.0961742,False
2009-05-05,7.48155570190952,7.6151137,8.129904,7.1003237,False
2009-05-06,7.55903825544338,7.6099625,8.124753,7.0951724,False
2009-05-07,7.44483327389219,7.5040717,8.018862,6.9892817,False
2009-05-08,7.3375877435386,7.4223585,7.9371486,6.9075685,False
2009-05-09,7.13568734702814,7.287786,7.802576,6.772996,False
2009-05-10,7.08506429395255,7.3268228,7.841613,6.8120327,False
2009-05-11,7.27239839257005,7.48298,7.99777,6.9681897,False
2009-05-12,7.5109777520141,7.504932,8.019722,6.990142,False
2009-05-13,7.49886973397693,7.5153184,8.030108,7.0005283,False
2009-05-14,7.44424864949671,7.4560604,7.9708505,6.9412704,False
2009-05-15,7.40306109109009,7.3760815,7.8908715,6.8612914,False
2009-05-16,6.91671502035361,7.2274346,7.7422247,6.7126446,False
2009-05-17,6.97728134163075,7.240555,7.755345,6.7257648,False
2009-05-18,7.48268182815465,7.4283,7.94309,6.91351,False
2009-05-19,7.41397029019044,7.4751835,7.9899735,6.9603934,False
2009-05-20,7.37211802833779,7.484324,7.999114,6.969534,False
2009-05-21,7.33367639565768,7.3960376,7.9108276,6.8812475,False
2009-05-22,7.39510754656249,7.3182483,7.8330383,6.803458,False
2009-05-23,7.03614849375054,7.1617785,7.6765685,6.6469884,False
2009-05-24,6.87419849545329,7.1934614,7.7082515,6.6786714,False
2009-05-25,6.98471632011827,7.3940306,7.9088206,6.8792405,False
2009-05-26,7.45587668749182,7.42943,7.94422,6.91464,False
2009-05-27,7.49498623395053,7.4275026,7.9422927,6.9127126,False
2009-05-28,7.33106030521863,7.418728,7.933518,6.903938,False
2009-05-29,7.10496544826984,7.3285933,7.8433833,6.813803,False
2009-05-30,6.99393297522319,7.0569305,7.5717206,6.5421405,False
2009-05-31,6.93049476595163,7.029993,7.544783,6.515203,False
2009-06-01,7.21817683840341,7.327052,7.841842,6.812262,False
2009-06-02,7.4759059693674,7.4047256,7.9195156,6.8899355,False
2009-06-03,7.36454701425564,7.410472,7.925262,6.895682,False
2009-06-04,7.23993259132047,7.3575387,7.8723288,6.8427486,False
2009-06-05,7.30921236569276,7.282833,7.797623,6.768043,False
2009-06-06,7.13886699994552,7.007989,7.522779,6.493199,False
2009-06-07,6.97260625130175,6.9676085,7.4823985,6.4528184,False
2009-06-08,7.18841273649695,7.281336,7.796126,6.766546,False
2009-06-09,7.33498187887181,7.3579764,7.8727665,6.8431864,False
2009-06-10,7.33432935030054,7.3633094,7.8780994,6.8485193,False
2009-06-11,7.43248380791712,7.342856,7.857646,6.828066,False
2009-06-12,7.39141523467536,7.281625,7.796415,6.7668347,False
2009-06-13,6.96129604591017,7.0143847,7.529175,6.4995947,False
2009-06-14,7.02197642307216,6.960767,7.475557,6.4459767,False
2009-06-15,7.21376830811864,7.254052,7.768842,6.739262,False
2009-06-16,7.50988306115491,7.3363595,7.8511496,6.8215694,False
2009-06-17,7.32843735289516,7.3429613,7.8577514,6.8281713,False
2009-06-18,7.49665243816828,7.360006,7.874796,6.845216,False
2009-06-19,7.20042489294496,7.2966337,7.811424,6.7818437,False
2009-06-20,7.08422642209792,7.074034,7.5888243,6.559244,False
2009-06-21,7.14913159855741,6.972817,7.487607,6.458027,False
2009-06-22,7.25629723969068,7.207132,7.721922,6.692342,False
2009-06-23,7.19818357710194,7.3593273,7.8741174,6.8445373,False
2009-06-24,7.28892769452126,7.3613143,7.8761044,6.8465242,False
2009-06-25,7.12849594568004,7.300392,7.815182,6.785602,False
2009-06-26,7.0825485693553,7.2387767,7.7535667,6.7239866,False
2009-06-27,6.82219739062049,7.041648,7.556438,6.526858,False
2009-06-28,6.94793706861497,7.0334573,7.5482473,6.518667,False
2009-06-29,7.11232744471091,7.269467,7.784257,6.754677,False
2009-06-30,7.19967834569117,7.320974,7.835764,6.806184,False
2009-07-01,7.31721240835984,7.3186574,7.8334475,6.8038673,False
2009-07-02,7.09837563859079,7.2600822,7.7748723,6.745292,False
2009-07-03,7.04490511712937,7.1817055,7.6964955,6.6669154,False
2009-07-04,7.30451594646016,6.993187,7.507977,6.478397,False
2009-07-05,7.79358680337158,7.006939,7.521729,6.492149,True
2009-07-06,7.80547462527086,7.226764,7.7415543,6.711974,True
2009-07-07,7.48324441607385,7.274214,7.789004,6.7594237,False
2009-07-08,7.35691824235602,7.2778106,7.7926006,6.7630205,False
2009-07-09,7.50714107972761,7.3672285,7.8820186,6.8524384,False
2009-07-10,7.37525577800975,7.28824,7.80303,6.77345,False
2009-07-11,7.19668657083435,7.1472235,7.6620135,6.6324334,False
2009-07-12,7.22329567956231,7.195955,7.710745,6.6811647,False
2009-07-13,7.35244110024358,7.3685474,7.8833375,6.8537574,False
2009-07-14,7.31721240835984,7.3811636,7.8959537,6.8663735,False
2009-07-15,7.44424864949671,7.3722568,7.887047,6.8574667,False
2009-07-16,7.35564110297425,7.366174,7.8809643,6.851384,False
2009-07-17,7.32448997934853,7.286503,7.801293,6.771713,False
2009-07-18,7.21450441415114,7.207261,7.722051,6.692471,False
2009-07-19,7.2841348061952,7.2732654,7.7880554,6.7584753,False
2009-07-20,7.54009032014532,7.370701,7.885491,6.855911,False
2009-07-21,7.47477218239787,7.3763127,7.891103,6.8615227,False
2009-07-22,7.82923253754359,7.3844633,7.8992534,6.8696733,False
2009-07-23,7.68109900153636,7.5961795,8.11097,7.0813894,False
2009-07-24,7.72973533138505,7.4833913,7.9981813,6.968601,False
2009-07-25,7.3031700512368,7.379737,7.894527,6.864947,False
2009-07-26,7.28207365809346,7.455364,7.9701543,6.940574,False
2009-07-27,7.48549160803075,7.5856676,8.100458,7.0708776,False
2009-07-28,7.61874237767041,7.59384,8.10863,7.07905,False
2009-07-29,7.69393732550927,7.5954823,8.110272,7.0806923,False
2009-07-30,7.53955882930103,7.588231,8.103022,7.073441,False
2009-07-31,7.43838353004431,7.518443,8.033234,7.003653,False
2009-08-01,7.27378631784489,7.3894286,7.9042187,6.8746386,False
2009-08-02,7.35564110297425,7.4267316,7.9415216,6.9119415,False
2009-08-03,7.65822752616135,7.561623,8.076413,7.046833,False
2009-08-04,7.84345640437612,7.582247,8.097037,7.0674567,False
2009-08-05,8.36846113761584,7.5896235,8.104414,7.0748334,True
2009-08-06,8.1721644521119,8.045597,8.560388,7.530807,False
2009-08-07,7.81156848934518,7.814738,8.329528,7.2999477,False
2009-08-08,7.57507169950756,7.4716425,7.9864326,6.9568524,False
2009-08-09,7.6586995582683,7.5245066,8.039297,7.0097165,False
2009-08-10,7.86633892304654,7.8786173,8.393408,7.363827,False
2009-08-11,7.78113850984502,7.951948,8.466739,7.437158,False
2009-08-12,7.75491027202143,7.9747996,8.48959,7.4600096,False
2009-08-13,7.70885960104718,7.749793,8.264584,7.235003,False
2009-08-14,8.20712916807133,7.6438313,8.158622,7.129041,True
2009-08-15,7.71154897962915,7.4130487,7.927839,6.8982587,False
2009-08-16,7.73455884435476,7.4700227,7.9848127,6.9552326,False
2009-08-17,7.96762673933382,7.7349577,8.249748,7.2201676,False
2009-08-18,8.40380050406115,7.770494,8.285284,7.255704,True
2009-08-19,8.29279885820037,7.778447,8.293238,7.263657,False
2009-08-20,7.98548435673382,8.214785,8.729575,7.6999946,False
2009-08-21,8.67180090964268,8.09517,8.609961,7.58038,True
2009-08-22,7.78239033558746,7.7587414,8.273532,7.2439513,False
2009-08-23,7.78696700261487,7.801501,8.316291,7.2867107,False
2009-08-24,7.94661756324447,8.165266,8.680057,7.650476,False
2009-08-25,8.17357548663415,8.237161,8.751951,7.7223706,False
2009-08-26,7.80954132465341,8.234704,8.749495,7.719914,False
2009-08-27,7.80302664363222,7.9844356,8.499226,7.4696455,False
2009-08-28,8.05134093329298,7.9366446,8.451435,7.4218545,False
2009-08-29,7.97315543344413,7.7523217,8.267112,7.2375317,False
2009-08-30,7.86901937649902,7.760054,8.274844,7.245264,False
2009-08-31,8.16251625014018,7.9795094,8.4943,7.4647193,False
2009-09-01,8.04012466444838,8.03738,8.552171,7.52259,False
2009-09-02,7.96346006663897,8.039322,8.554112,7.524532,False
2009-09-03,7.83834331555712,8.00458,8.51937,7.4897895,False
2009-09-04,7.91315518592807,8.012319,8.527109,7.4975286,False
2009-09-05,7.95331834656043,7.891657,8.406447,7.376867,False
2009-09-06,8.07620452723903,7.8837385,8.398529,7.3689485,False
2009-09-07,7.98241634682773,8.026497,8.541287,7.511707,False
2009-09-08,8.1285852003745,8.067507,8.582297,7.5527167,False
2009-09-09,7.95472333449791,8.040362,8.555153,7.5255723,False
2009-09-10,8.1101268019411,7.9827843,8.497575,7.467994,False
2009-09-11,8.21365270303,7.9957585,8.510549,7.4809685,False
2009-09-12,8.04686951095958,7.965139,8.479929,7.450349,False
2009-09-13,8.9242570208881,7.9728975,8.487688,7.4581075,True
2009-09-14,8.61721950548336,8.043296,8.558086,7.528506,True
2009-09-15,8.51959031601596,8.066288,8.581079,7.551498,False
2009-09-16,8.01433573729942,8.024426,8.539217,7.5096364,False
2009-09-17,8.05769419481559,8.122244,8.637034,7.607454,False
2009-09-18,8.10440130792161,8.163944,8.678735,7.649154,False
2009-09-19,7.99395754757357,8.141741,8.656531,7.6269507,False
2009-09-20,8.43185314424922,8.155796,8.670587,7.641006,False
2009-09-21,9.73820008829795,8.179858,8.694649,7.665068,True
2009-09-22,10.1799822793473,8.161913,8.676703,7.647123,True
2009-09-23,10.1799822793473,8.09515,8.609941,7.58036,True
2009-09-24,8.36194190614495,9.764428,10.279219,9.249638,True
2009-09-25,8.36194190614495,9.532436,10.047227,9.017646,True
2009-09-26,8.36194190614495,9.438578,9.953368,8.923787,True
2009-09-27,8.36194190614495,9.460789,9.975579,8.945998,True
2009-09-28,9.94884325425692,9.501256,10.016047,8.986465,False
2009-09-29,8.75904072752422,9.328888,9.843678,8.814097,True
2009-09-30,8.25166392360559,9.130469,9.64526,8.615679,True
2009-10-01,8.07868822922987,8.306679,8.821469,7.7918887,False
2009-10-02,8.17357548663415,8.29679,8.811581,7.782,False
2009-10-03,7.88908440703551,8.341179,8.855969,7.826389,False
2009-10-04,9.09985563880091,8.48999,9.004781,7.9752,True
2009-10-05,9.40656483393913,8.706746,9.221537,8.191956,True
2009-10-06,9.16440114003474,8.547556,9.062346,8.032765,True
2009-10-07,8.48735234940522,8.360634,8.875424,7.845844,False
2009-10-08,8.43141741439483,8.44973,8.96452,7.93494,False
2009-10-09,8.2776661608515,8.388028,8.902819,7.873238,False
2009-10-10,8.31213510764841,8.429557,8.944347,7.914767,False
2009-10-11,8.79011689289247,8.761853,9.276644,8.247063,False
2009-10-12,10.2800386504796,9.205315,9.720105,8.690524,True
2009-10-13,9.07577987858049,8.946386,9.461177,8.431596,False
2009-10-14,9.07577987858049,8.560715,9.075505,8.045924,True
2009-10-15,9.07577987858049,8.675191,9.189981,8.1604,False
2009-10-16,9.07577987858049,8.571561,9.086351,8.05677,False
2009-10-17,8.69918135930895,8.59227,9.10706,8.077479,False
2009-10-18,9.08658956454001,8.951635,9.466426,8.436845,False
2009-10-19,8.86149186428691,9.651308,10.166099,9.136518,True
2009-10-20,8.54441917766983,9.288441,9.803231,8.77365,True
2009-10-21,8.44762872803033,8.81268,9.327471,8.29789,False
2009-10-22,8.25270667656764,8.535568,9.050359,8.020778,False
2009-10-23,8.10982627601848,8.538678,9.053469,8.023888,False
2009-10-24,8.13681086367554,8.534714,9.049504,8.019923,False
2009-10-25,8.7268056084461,8.881003,9.395794,8.366213,False
2009-10-26,9.38269576445829,9.245325,9.760116,8.730535,False
2009-10-27,8.57828829077605,8.827753,9.342544,8.312963,False
2009-10-28,8.23880116587155,8.623665,9.138455,8.108874,False
2009-10-29,8.12237124340655,8.349316,8.864106,7.8345256,False
2009-10-30,8.05515773181968,8.335601,8.850391,7.820811,False
2009-10-31,7.83241092718792,8.336257,8.8510475,7.821467,False
2009-11-01,8.89754559870933,8.812666,9.327456,8.297875,False
2009-11-02,8.72566970568704,9.169009,9.6838,8.654219,False
2009-11-03,8.56407677731509,8.652283,9.167073,8.137492,False
2009-11-04,8.2190566610606,8.448914,8.963704,7.9341235,False
2009-11-05,8.14757773620177,8.278537,8.793327,7.7637467,False
2009-11-06,8.0013550258267,8.231757,8.746548,7.716967,False
2009-11-07,7.78945456608667,8.251617,8.766408,7.7368274,False
2009-11-08,8.81195017753998,8.662523,9.177314,8.147733,False
2009-11-09,9.00220857828241,8.922808,9.437598,8.408017,False
2009-11-10,8.59304250369967,8.501204,9.015994,7.9864135,False
2009-11-11,8.28197705886776,8.361551,8.876342,7.846761,False
2009-11-12,8.46505743699571,8.253962,8.768752,7.7391715,False
2009-11-13,8.49474306257865,8.1786995,8.69349,7.6639094,False
2009-11-14,8.40514368760761,8.180803,8.695594,7.6660132,False
2009-11-15,8.40514368760761,8.698847,9.213637,8.184056,False
2009-11-16,10.558699193753,8.905389,9.420179,8.390598,True
2009-11-17,9.12456459495478,8.450938,8.965729,7.936148,True
2009-11-18,8.73182058296211,8.313566,8.828357,7.798776,False
2009-11-19,8.52892411429194,8.587961,9.102752,8.073171,False
2009-11-20,8.50512061018197,8.492,9.00679,7.9772096,False
2009-11-21,8.27639470486331,8.470596,8.985387,7.9558063,False
2009-11-22,8.27639470486331,8.954754,9.469544,8.439963,True
2009-11-23,9.1239106439778,9.455394,9.970184,8.940603,False
2009-11-24,8.58597270681106,8.880894,9.395684,8.366103,False
2009-11-25,8.31556648356428,8.615384,9.130175,8.100594,False
2009-11-26,8.66112036022288,8.385765,8.900556,7.870975,False
2009-11-27,8.92572027356022,8.352861,8.867652,7.8380713,True
2009-11-28,8.44139147799996,8.314633,8.829424,7.7998433,False
2009-11-29,9.2277872855799,8.627926,9.142716,8.113135,True
2009-11-30,9.26473385580652,9.046385,9.561175,8.531594,False
2009-12-01,9.27491014262548,8.679613,9.194404,8.164823,True
2009-12-02,8.39298958795693,8.475903,8.990693,7.9611125,False
2009-12-03,8.58522560180806,8.620274,9.135064,8.105483,False
2009-12-04,8.42376124662369,8.603992,9.118783,8.089202,False
2009-12-05,8.33782726244791,8.550766,9.065557,8.035975,False
2009-12-06,9.05975001334368,8.858783,9.373573,8.343992,False
2009-12-07,9.29825967001407,9.244375,9.759166,8.729585,False
2009-12-08,8.76186337327473,8.915055,9.429846,8.400265,False
2009-12-09,8.50754681436443,8.696646,9.211436,8.181855,False
2009-12-10,8.39931015075952,8.579105,9.093896,8.064315,False
2009-12-11,8.52357279838028,8.591703,9.106494,8.076913,False
2009-12-12,8.37953902611744,8.585691,9.100482,8.070901,False
2009-12-13,9.09110628405248,8.843464,9.358254,8.328673,False
2009-12-14,9.76198159024195,9.2337,9.74849,8.718909,True
2009-12-15,8.92956770782534,8.867894,9.382685,8.353104,False
2009-12-16,8.53070154144103,8.658523,9.173313,8.143732,False
2009-12-17,8.58709231879591,8.577766,9.092557,8.062976,False
2009-12-18,9.79784922051313,8.58149,9.09628,8.066699,True
2009-12-19,8.66475075577385,8.561843,9.076633,8.047052,False
2009-12-20,9.17232692977797,8.936885,9.451675,8.422094,False
2009-12-21,9.20140053040671,9.353634,9.868424,8.838843,False
2009-12-22,9.33052053223229,8.8593,9.37409,8.344509,False
2009-12-23,8.68457030082437,8.612633,9.127423,8.097842,False
2009-12-24,8.50248556254396,8.735078,9.249868,8.220287,False
2009-12-25,8.28878581042693,8.755303,9.270094,8.240513,False
2009-12-26,8.29804166137157,8.76007,9.27486,8.245279,False
2009-12-27,9.16293424957891,9.1139765,9.628767,8.599186,False
2009-12-28,9.54795481317617,9.36212,9.87691,8.847329,False
2009-12-29,9.01724094201035,8.996557,9.511348,8.481767,False
2009-12-30,8.78492762605832,8.787395,9.302185,8.272604,False
2009-12-31,8.38662882139512,8.7065115,9.221302,8.191721,False
2010-01-01,8.33447155460094,8.669136,9.183927,8.1543455,False
2010-01-02,8.53601494565683,8.659543,9.174334,8.1447525,False
2010-01-03,8.70863965598719,9.16259,9.677381,8.6477995,False
2010-01-04,8.73004395324502,9.47228,9.98707,8.957489,True
2010-01-05,8.37562962709445,8.973722,9.488513,8.458932,True
2010-01-06,8.31898612539206,8.766336,9.281127,8.251546,False
2010-01-07,8.46442512587758,8.435512,8.950302,7.9207215,False
2010-01-08,8.5972974356579,8.428366,8.943156,7.9135756,False
2010-01-09,8.92279162396964,8.469944,8.984735,7.955154,False
2010-01-10,9.49167735686812,8.741038,9.255829,8.226248,True
2010-01-11,9.21014035197352,8.901169,9.415959,8.386378,False
2010-01-12,8.67795057029435,8.651883,9.166674,8.137093,False
2010-01-13,8.60226936377136,8.52977,9.04456,8.014979,False
2010-01-14,8.61450137388324,8.627983,9.142774,8.113193,False
2010-01-15,8.65886634973238,8.636017,9.150807,8.121226,False
2010-01-16,8.77940359789435,8.687063,9.201854,8.172273,False
2010-01-17,11.0079327963967,8.967059,9.48185,8.452269,True
2010-01-18,9.75324588920559,9.05796,9.57275,8.543169,True
2010-01-19,9.22513045744882,8.777862,9.292652,8.263071,False
2010-01-20,9.0177260256968,8.685855,9.200645,8.171064,False
2010-01-21,8.93695560422523,8.909347,9.424137,8.394556,False
2010-01-22,9.00932517273497,8.882152,9.396942,8.367361,False
2010-01-23,9.00932517273497,8.992718,9.507508,8.477927,False
2010-01-24,9.00932517273497,9.51671,10.031501,9.00192,False
2010-01-25,11.4840629202851,9.416181,9.930971,8.90139,True
2010-01-26,10.2642341958449,9.017498,9.532289,8.5027075,True
2010-01-27,9.69443180053954,8.897344,9.412134,8.382553,True
2010-01-28,9.44041981429151,9.424545,9.939336,8.909755,False
2010-01-29,9.35374783527091,9.377594,9.892385,8.862803,False
2010-01-30,9.22847494217167,9.43394,9.94873,8.919149,False
2010-01-31,9.30392178559771,9.755135,10.269925,9.240344,False
2010-02-01,10.2401740519157,9.865868,10.380658,9.351077,False
2010-02-02,9.91595945403145,9.471029,9.98582,8.956239,False
2010-02-03,10.1115174660403,9.305607,9.820397,8.790816,True
2010-02-04,9.85859478364539,9.733492,10.248282,9.218701,False
2010-02-05,10.1190020766858,9.587887,10.102677,9.073096,True
2010-02-06,10.0005688901867,9.614672,10.129462,9.099881,False
2010-02-07,11.1914521795828,9.959075,10.4738655,9.444284,True
2010-02-08,11.1914521795828,10.199499,10.71429,9.684709,True
2010-02-09,10.4633318857817,9.87344,10.38823,9.358649,True
2010-02-10,9.65406419220144,9.710072,10.224862,9.195281,False
2010-02-11,9.11975899374495,9.782883,10.297673,9.268092,True
2010-02-12,8.79573360595074,9.786161,10.300952,9.271371,True
2010-02-13,8.44848599340645,9.85803,10.372821,9.34324,True
2010-02-14,8.2666784433059,10.354356,10.869146,9.839565,True
2010-02-15,8.21851757748959,10.652192,11.166983,10.137402,True
2010-02-16,8.24249315318763,10.164516,10.679307,9.649726,True
2010-02-17,8.00803284696931,9.916962,10.431752,9.402171,True
2010-02-18,8.0452677166078,8.199429,8.714219,7.6846385,False
2010-02-19,7.9287663216267,8.249288,8.764078,7.7344975,False
2010-02-20,7.74500280351584,8.308887,8.823677,7.7940965,True
2010-02-21,7.86633892304654,8.411259,8.926049,7.8964686,True
2010-02-22,7.94165125293056,8.482056,8.996846,7.9672656,True
2010-02-23,7.94165125293056,8.470893,8.985683,7.956103,True
2010-02-24,8.31041499418829,8.439438,8.954228,7.924648,False
2010-02-25,7.82803803212583,8.197009,8.7118,7.682219,False
2010-02-26,7.87359778968554,8.112381,8.6271715,7.597591,False
2010-02-27,7.75705114203201,8.066605,8.581395,7.5518146,False
2010-02-28,7.72621265050753,8.079805,8.594596,7.5650153,False
2010-03-01,7.77527584648686,8.115364,8.630155,7.600574,False
2010-03-02,7.79523492900217,8.15057,8.66536,7.63578,False
2010-03-03,7.74975340627444,8.184833,8.699623,7.6700425,False
2010-03-04,8.06808962627824,7.7801695,8.29496,7.2653794,False
2010-03-05,8.72583205652757,7.756375,8.271165,7.241585,True
2010-03-06,7.65444322647011,7.7122517,8.227042,7.1974616,False
2010-03-07,7.60339933974067,7.741285,8.256075,7.226495,False
2010-03-08,7.75319426988434,7.797132,8.311922,7.282342,False
2010-03-09,7.77022320415879,7.822431,8.337221,7.307641,False
2010-03-10,7.63143166457691,7.816372,8.331162,7.301582,False
2010-03-11,7.54380286750151,7.781778,8.296568,7.266988,False
2010-03-12,7.60439634879634,7.8031483,8.317939,7.288358,False
2010-03-13,7.58426481838906,7.73397,8.24876,7.21918,False
2010-03-14,7.5109777520141,7.7193813,8.234172,7.2045913,False
2010-03-15,7.67461749736436,7.7519855,8.266776,7.2371955,False
2010-03-16,7.71289096149013,7.7758846,8.290675,7.2610946,False
2010-03-17,7.70165236264223,7.7914834,8.306273,7.2766933,False
2010-03-18,7.63819824428578,7.7082834,8.223074,7.1934934,False
2010-03-19,7.56268124672188,7.697721,8.212511,7.182931,False
2010-03-20,7.40367029001237,7.6657457,8.180536,7.1509557,False
2010-03-21,7.46622755621548,7.6691256,8.183916,7.1543355,False
2010-03-22,7.61233683716775,7.7219806,8.236771,7.2071905,False
2010-03-23,7.80180040190897,7.7543344,8.269125,7.2395444,False
2010-03-24,8.02878116248715,7.764562,8.279352,7.249772,False
2010-03-25,7.73017479524622,7.8422585,8.357049,7.3274684,False
2010-03-26,7.63964228785801,7.7581773,8.272967,7.243387,False
2010-03-27,7.56320059235807,7.6600513,8.174842,7.1452613,False
2010-03-28,7.48661331313996,7.6555586,8.170349,7.1407685,False
2010-03-29,7.5076900778199,7.75541,8.270201,7.24062,False
2010-03-30,7.65396918047877,7.797828,8.312618,7.283038,False
2010-03-31,7.61283103040736,7.796102,8.310892,7.281312,False
2010-04-01,7.45414107814668,7.6342216,8.149012,7.1194315,False
2010-04-02,7.36707705988101,7.604731,8.119521,7.089941,False
2010-04-03,7.45298232946546,7.534878,8.049668,7.0200877,False
2010-04-04,7.47873482556787,7.52976,8.04455,7.01497,False
2010-04-05,7.98514393119862,7.6309495,8.14574,7.1161594,False
2010-04-06,7.82164312623998,7.689685,8.204475,7.174895,False
2010-04-07,7.66058546170326,7.693766,8.208556,7.178976,False
2010-04-08,7.5595594960077,7.629933,8.144723,7.115143,False
2010-04-09,7.57660976697304,7.5893826,8.104173,7.0745926,False
2010-04-10,7.4500795698075,7.524682,8.039473,7.009892,False
2010-04-11,7.49886973397693,7.5354056,8.050196,7.0206156,False
2010-04-12,7.51588908521513,7.659651,8.174441,7.1448607,False
2010-04-13,7.60837447438078,7.70314,8.21793,7.1883497,False
2010-04-14,7.58629630715272,7.6817627,8.196553,7.1669726,False
2010-04-15,7.68063742756094,7.569549,8.084339,7.054759,False
2010-04-16,7.7848892956551,7.5376124,8.0524025,7.0228224,False
2010-04-17,7.5522372875608,7.4863963,8.001186,6.9716063,False
2010-04-18,7.59890045687141,7.4985247,8.013315,6.9837346,False
2010-04-19,7.64826303090192,7.5842485,8.099039,7.0694585,False
2010-04-20,7.66996199547358,7.6280346,8.142825,7.1132445,False
2010-04-21,7.85554467791566,7.6313233,8.146113,7.1165333,False
2010-04-22,8.09651291750159,7.7018905,8.216681,7.1871004,False
2010-04-23,8.92105701815743,7.664006,8.178797,7.149216,True
2010-04-24,8.3986348552921,7.6062727,8.121063,7.0914826,True
2010-04-25,7.98820359702258,7.60718,8.12197,7.09239,False
2010-04-26,8.00269416228394,7.6797724,8.194563,7.1649823,False
2010-04-27,8.07309119969315,7.7120247,8.226815,7.1972346,False
2010-04-28,7.98309894071089,7.7109303,8.22572,7.1961403,False
2010-04-29,7.84619881549743,7.9597917,8.474582,7.4450016,False
2010-04-30,7.78655180642871,7.9434114,8.458201,7.4286213,False
2010-05-01,7.44483327389219,7.869446,8.384236,7.3546557,False
