ds,y,TimeGPT,TimeGPT-lo-99,TimeGPT-hi-99,anomaly
2017-07-26 02:00:00,310.14,308.9129,304.27878,313.54703,False
2017-07-26 03:00:00,309.26,307.2083,302.5742,311.84244,False
2017-07-26 04:00:00,308.04,306.24457,301.61044,310.8787,False
2017-07-26 05:00:00,307.05,305.4854,300.8513,310.11954,False
2017-07-26 06:00:00,305.72,304.15524,299.52112,308.78937,False
2017-07-26 07:00:00,304.59,303.35507,298.72095,307.9892,False
2017-07-26 08:00:00,303.73,302.89438,298.26025,307.5285,False
2017-07-26 09:00:00,302.59,302.43436,297.80023,307.06848,False
2017-07-26 10:00:00,302.45,302.20062,297.5665,306.83475,False
2017-07-26 11:00:00,301.73,301.8536,297.21948,306.48773,False
2017-07-26 12:00:00,301.02,301.82303,297.1889,306.45715,False
2017-07-26 13:00:00,301.02,301.59155,296.95743,306.22568,False
2017-07-26 14:00:00,301.33,301.533,296.89886,306.1671,False
2017-07-26 15:00:00,301.94,302.22278,297.58865,306.8569,False
2017-07-26 16:00:00,304.35,303.71967,299.08554,308.3538,False
2017-07-26 17:00:00,305.85,305.0643,300.43018,309.69843,False
2017-07-26 18:00:00,307.45,305.72418,301.09006,310.3583,False
2017-07-26 19:00:00,309.48,306.85373,302.2196,311.48785,False
2017-07-26 20:00:00,310.45,308.03662,303.4025,312.67075,False
2017-07-26 21:00:00,311.15,309.29108,304.65695,313.9252,False
2017-07-26 22:00:00,311.77,310.3467,305.7126,314.98083,False
2017-07-26 23:00:00,312.37,310.93924,306.3051,315.57336,False
2017-07-27 00:00:00,312.85,311.399,306.76486,316.0331,False
2017-07-27 01:00:00,312.48,312.64807,308.01395,317.2822,False
2017-07-27 02:00:00,312.15,310.71964,306.0855,315.35376,False
2017-07-27 03:00:00,311.7,308.005,303.37088,312.63913,False
2017-07-27 04:00:00,310.53,306.86526,302.23114,311.4994,False
2017-07-27 05:00:00,309.72,306.04556,301.41144,310.6797,False
2017-07-27 06:00:00,308.75,305.03815,300.40402,309.67227,False
2017-07-27 07:00:00,307.34,304.55072,299.9166,309.18484,False
2017-07-27 08:00:00,306.5,303.81528,299.18115,308.4494,False
2017-07-27 09:00:00,305.51,303.0981,298.464,307.73224,False
2017-07-27 10:00:00,304.84,302.71506,298.08093,307.34918,False
2017-07-27 11:00:00,304.5,302.3546,297.7205,306.98874,False
2017-07-27 12:00:00,303.66,301.83444,297.20032,306.46857,False
2017-07-27 13:00:00,303.01,301.68365,297.04953,306.31778,False
2017-07-27 14:00:00,302.96,301.75345,297.11932,306.38757,False
2017-07-27 15:00:00,304.35,302.60886,297.97473,307.24298,False
2017-07-27 16:00:00,305.88,304.48294,299.84882,309.11707,False
2017-07-27 17:00:00,307.42,306.05545,301.42133,310.68958,False
2017-07-27 18:00:00,309.55,307.4717,302.8376,312.10583,False
2017-07-27 19:00:00,310.95,308.94968,304.31555,313.5838,False
2017-07-27 20:00:00,312.23,309.9913,305.35718,314.62543,False
2017-07-27 21:00:00,313.14,310.84235,306.20822,315.47647,False
2017-07-27 22:00:00,314.34,311.72272,307.0886,316.35684,False
2017-07-27 23:00:00,314.64,312.39304,307.7589,317.02716,False
2017-07-28 00:00:00,314.75,312.80792,308.1738,317.44205,False
2017-07-28 01:00:00,314.55,314.5759,309.94177,319.21002,False
2017-07-28 02:00:00,314.24,313.99805,309.36392,318.63217,False
2017-07-28 03:00:00,312.15,312.477,307.84286,317.1111,False
2017-07-28 04:00:00,310.14,311.26587,306.63174,315.9,False
2017-07-28 05:00:00,308.91,310.2096,305.57547,314.84372,False
2017-07-28 06:00:00,307.56,308.8997,304.26556,313.5338,False
2017-07-28 07:00:00,306.85,307.74634,303.1122,312.38046,False
2017-07-28 08:00:00,306.14,306.57416,301.94003,311.20828,False
2017-07-28 09:00:00,305.3,305.58215,300.94803,310.21628,False
2017-07-28 10:00:00,304.29,304.99213,300.358,309.62625,False
2017-07-28 11:00:00,303.73,304.28235,299.64822,308.91647,False
2017-07-28 12:00:00,302.71,303.71402,299.0799,308.34814,False
2017-07-28 13:00:00,302.28,303.32782,298.6937,307.96194,False
2017-07-28 14:00:00,301.94,303.26718,298.63306,307.9013,False
2017-07-28 15:00:00,302.05,304.1248,299.49066,308.7589,False
2017-07-28 16:00:00,302.31,305.69522,301.0611,310.32935,False
2017-07-28 17:00:00,303.13,307.44992,302.8158,312.08405,False
2017-07-28 18:00:00,304.5,308.77698,304.14285,313.4111,False
2017-07-28 19:00:00,305.69,310.26053,305.6264,314.89465,False
2017-07-28 20:00:00,306.84,311.36087,306.72675,315.995,False
2017-07-28 21:00:00,308.05,312.05432,307.4202,316.68845,False
2017-07-28 22:00:00,309.15,312.72614,308.092,317.36026,False
2017-07-28 23:00:00,309.75,313.0913,308.45718,317.72543,False
2017-07-29 00:00:00,310.15,313.20804,308.5739,317.84216,False
2017-07-29 01:00:00,310.35,310.10147,305.46735,314.7356,False
2017-07-29 02:00:00,309.71,309.89203,305.2579,314.52615,False
2017-07-29 03:00:00,308.06,308.3735,303.73938,313.00763,False
2017-07-29 04:00:00,305.97,307.20792,302.5738,311.84204,False
2017-07-29 05:00:00,305.15,306.34097,301.70685,310.9751,False
2017-07-29 06:00:00,304.17,305.59857,300.96445,310.2327,False
2017-07-29 07:00:00,303.74,305.01984,300.3857,309.65396,False
2017-07-29 08:00:00,303.33,304.6673,300.03317,309.30142,False
2017-07-29 09:00:00,302.67,304.02335,299.38922,308.65747,False
2017-07-29 10:00:00,302.65,303.5907,298.95657,308.22482,False
2017-07-29 11:00:00,302.5,303.28723,298.6531,307.92136,False
2017-07-29 12:00:00,301.99,302.90866,298.27454,307.5428,False
2017-07-29 13:00:00,302.14,302.65396,298.01984,307.2881,False
2017-07-29 14:00:00,301.57,302.48987,297.85574,307.124,False
2017-07-29 15:00:00,302.34,302.7433,298.10916,307.3774,False
2017-07-29 16:00:00,303.03,303.28668,298.65256,307.9208,False
2017-07-29 17:00:00,304.74,304.0794,299.44528,308.71353,False
2017-07-29 18:00:00,305.84,305.18286,300.54874,309.817,False
2017-07-29 19:00:00,306.96,306.4919,301.8578,311.12604,False
2017-07-29 20:00:00,308.32,307.5291,302.895,312.16324,False
2017-07-29 21:00:00,309.51,308.36462,303.7305,312.99875,False
2017-07-29 22:00:00,309.94,309.40503,304.7709,314.03915,False
2017-07-29 23:00:00,310.87,309.837,305.20288,314.47113,False
2017-07-30 00:00:00,310.66,310.1024,305.46826,314.7365,False
2017-07-30 01:00:00,305.33,310.63092,305.9968,315.26505,True
2017-07-30 02:00:00,304.37,310.33063,305.6965,314.96475,True
2017-07-30 03:00:00,301.71,309.3545,304.72037,313.98862,True
2017-07-30 04:00:00,302.15,307.74915,303.11502,312.38327,True
2017-07-30 05:00:00,301.65,306.65213,302.018,311.28625,True
2017-07-30 06:00:00,301.66,305.942,301.30786,310.5761,False
2017-07-30 07:00:00,301.02,305.18774,300.55362,309.82187,False
2017-07-30 08:00:00,300.31,304.4957,299.86157,309.12982,False
2017-07-30 09:00:00,299.88,303.89258,299.25845,308.5267,False
2017-07-30 10:00:00,299.87,303.50357,298.86945,308.1377,False
2017-07-30 11:00:00,299.73,303.26553,298.6314,307.89966,False
2017-07-30 12:00:00,299.88,302.6467,298.01257,307.28082,False
2017-07-30 13:00:00,299.74,302.50256,297.86844,307.1367,False
2017-07-30 14:00:00,300.27,302.48108,297.84695,307.1152,False
2017-07-30 15:00:00,299.86,302.7602,298.12607,307.39432,False
2017-07-30 16:00:00,300.61,303.26263,298.6285,307.89676,False
2017-07-30 17:00:00,300.97,304.033,299.39886,308.6671,False
2017-07-30 18:00:00,302.33,304.71204,300.0779,309.34616,False
2017-07-30 19:00:00,303.51,305.64603,301.0119,310.28015,False
2017-07-30 20:00:00,304.45,306.42697,301.79285,311.0611,False
2017-07-30 21:00:00,306.15,307.0139,302.37976,311.648,False
2017-07-30 22:00:00,307.24,307.77667,303.14255,312.4108,False
2017-07-30 23:00:00,307.95,308.17917,303.54504,312.8133,False
2017-07-31 00:00:00,309.15,308.30267,303.66855,312.9368,False
2017-07-31 01:00:00,309.55,308.57602,303.9419,313.21014,False
2017-07-31 02:00:00,308.93,307.91287,303.27875,312.547,False
2017-07-31 03:00:00,308.7,306.7718,302.13766,311.4059,False
2017-07-31 04:00:00,307.82,305.77838,301.14426,310.4125,False
2017-07-31 05:00:00,306.9,304.87943,300.2453,309.51355,False
2017-07-31 06:00:00,306.58,304.0178,299.38367,308.65192,False
2017-07-31 07:00:00,305.81,303.17697,298.54285,307.8111,False
2017-07-31 08:00:00,305.44,302.60504,297.97092,307.23917,False
2017-07-31 09:00:00,305.3,301.99036,297.35623,306.62448,False
2017-07-31 10:00:00,304.47,301.6238,296.9897,306.25793,False
2017-07-31 11:00:00,304.03,301.08945,296.45532,305.72357,False
2017-07-31 12:00:00,303.45,300.61716,295.98303,305.25128,False
2017-07-31 13:00:00,303.27,300.66394,296.02982,305.29807,False
2017-07-31 14:00:00,303.33,300.9177,296.28357,305.55182,False
2017-07-31 15:00:00,303.75,301.3698,296.7357,306.00394,False
2017-07-31 16:00:00,304.35,302.03387,297.39975,306.668,False
2017-07-31 17:00:00,306.15,302.9087,298.27457,307.54282,False
2017-07-31 18:00:00,307.74,304.1865,299.55237,308.82062,False
2017-07-31 19:00:00,308.87,305.48987,300.85574,310.124,False
2017-07-31 20:00:00,309.54,306.79346,302.15933,311.42758,False
2017-07-31 21:00:00,311.05,307.66467,303.03055,312.2988,False
2017-07-31 22:00:00,311.65,308.6144,303.9803,313.24854,False
2017-07-31 23:00:00,312.27,309.17532,304.5412,313.80945,False
2017-08-01 00:00:00,312.7,309.58704,304.9529,314.22116,False
2017-08-01 01:00:00,313.05,312.17087,307.53674,316.805,False
2017-08-01 02:00:00,312.28,311.7347,307.1006,316.36884,False
2017-08-01 03:00:00,310.93,310.7822,306.14807,315.41632,False
2017-08-01 04:00:00,309.93,309.64767,305.01355,314.2818,False
2017-08-01 05:00:00,309.16,308.67297,304.03885,313.3071,False
2017-08-01 06:00:00,307.86,307.7539,303.11978,312.38803,False
2017-08-01 07:00:00,306.56,306.8633,302.2292,311.49744,False
2017-08-01 08:00:00,306.48,306.0572,301.42307,310.6913,False
2017-08-01 09:00:00,305.31,305.3889,300.75476,310.023,False
2017-08-01 10:00:00,304.6,304.8032,300.16907,309.43732,False
2017-08-01 11:00:00,304.83,304.24533,299.6112,308.87946,False
2017-08-01 12:00:00,303.6,303.81357,299.17944,308.4477,False
2017-08-01 13:00:00,303.77,303.4984,298.8643,308.13254,False
2017-08-01 14:00:00,303.54,303.34683,298.7127,307.98096,False
2017-08-01 15:00:00,303.59,303.6962,299.06207,308.33032,False
2017-08-01 16:00:00,304.73,304.73474,300.10062,309.36887,False
2017-08-01 17:00:00,305.14,306.17462,301.5405,310.80875,False
2017-08-01 18:00:00,305.23,307.64908,303.01495,312.2832,False
2017-08-01 19:00:00,306.34,308.87274,304.23862,313.50687,False
2017-08-01 20:00:00,306.74,309.76196,305.12784,314.3961,False
2017-08-01 21:00:00,307.25,310.9659,306.3318,315.60004,False
2017-08-01 22:00:00,308.35,311.6288,306.9947,316.26294,False
2017-08-01 23:00:00,309.51,312.27042,307.6363,316.90454,False
2017-08-02 00:00:00,309.75,312.69647,308.06235,317.3306,False
2017-08-02 01:00:00,309.85,309.59998,304.96585,314.2341,False
2017-08-02 02:00:00,308.58,309.1616,304.52747,313.79572,False
2017-08-02 03:00:00,307.42,308.20392,303.5698,312.83804,False
2017-08-02 04:00:00,305.45,307.7287,303.09457,312.36282,False
2017-08-02 05:00:00,303.91,306.90094,302.2668,311.53506,False
2017-08-02 06:00:00,303.7,305.95544,301.32132,310.58957,False
2017-08-02 07:00:00,303.42,305.23587,300.60175,309.87,False
2017-08-02 08:00:00,303.3,304.75543,300.1213,309.38956,False
2017-08-02 09:00:00,303.02,304.33127,299.69714,308.9654,False
2017-08-02 10:00:00,302.59,303.81494,299.18082,308.44907,False
2017-08-02 11:00:00,302.44,303.4706,298.8365,308.10474,False
2017-08-02 12:00:00,302.3,302.85007,298.21594,307.4842,False
2017-08-02 13:00:00,302.52,302.8139,298.17978,307.44803,False
2017-08-02 14:00:00,302.78,302.7313,298.09717,307.36542,False
2017-08-02 15:00:00,303.32,302.80682,298.1727,307.44095,False
2017-08-02 16:00:00,303.94,303.4207,298.78656,308.0548,False
2017-08-02 17:00:00,304.65,304.1655,299.53137,308.79962,False
2017-08-02 18:00:00,305.44,305.0147,300.38058,309.64883,False
2017-08-02 19:00:00,305.23,305.95126,301.31714,310.5854,False
2017-08-02 20:00:00,306.63,306.66672,302.0326,311.30084,False
2017-08-02 21:00:00,308.16,307.75397,303.11984,312.3881,False
2017-08-02 22:00:00,308.69,308.61682,303.9827,313.25095,False
2017-08-02 23:00:00,308.25,309.51093,304.8768,314.14505,False
2017-08-03 00:00:00,307.47,310.0342,305.4001,314.66833,False
2017-08-03 01:00:00,306.54,306.6834,302.0493,311.31754,False
2017-08-03 02:00:00,306.04,306.03635,301.40222,310.67047,False
2017-08-03 03:00:00,304.77,305.3172,300.68307,309.95132,False
2017-08-03 04:00:00,304.17,304.46326,299.82913,309.09738,False
2017-08-03 05:00:00,303.81,303.706,299.07187,308.34012,False
2017-08-03 06:00:00,303.4,303.3209,298.68677,307.95502,False
2017-08-03 07:00:00,302.7,302.88617,298.25204,307.5203,False
2017-08-03 08:00:00,302.44,302.84604,298.2119,307.48016,False
2017-08-03 09:00:00,302.3,302.5956,297.9615,307.22974,False
2017-08-03 10:00:00,301.86,302.34265,297.70853,306.97678,False
2017-08-03 11:00:00,301.86,302.25134,297.61722,306.88547,False
2017-08-03 12:00:00,301.72,302.13013,297.496,306.76425,False
2017-08-03 13:00:00,301.76,302.1875,297.55338,306.82162,False
2017-08-03 14:00:00,302.15,302.26428,297.63016,306.8984,False
2017-08-03 15:00:00,302.45,302.4246,297.79047,307.05872,False
2017-08-03 16:00:00,303.48,303.05084,298.41672,307.68497,False
2017-08-03 17:00:00,305.25,303.66046,299.02634,308.2946,False
2017-08-03 18:00:00,306.24,304.31448,299.68036,308.9486,False
2017-08-03 19:00:00,307.6,305.08734,300.45322,309.72147,False
2017-08-03 20:00:00,309.44,305.96753,301.3334,310.60165,False
2017-08-03 21:00:00,310.32,307.10727,302.47314,311.7414,False
2017-08-03 22:00:00,311.05,307.71063,303.0765,312.34476,False
2017-08-03 23:00:00,311.49,308.1695,303.53537,312.80362,False
2017-08-04 00:00:00,310.25,308.06174,303.4276,312.69586,False
2017-08-04 01:00:00,306.89,309.27618,304.64206,313.9103,False
2017-08-04 02:00:00,301.73,308.2101,303.576,312.84424,True
2017-08-04 03:00:00,301.23,306.75278,302.11865,311.3869,True
2017-08-04 04:00:00,301.6,305.73447,301.10034,310.3686,False
2017-08-04 05:00:00,301.44,304.839,300.20486,309.4731,False
2017-08-04 06:00:00,300.55,304.28055,299.64642,308.91467,False
2017-08-04 07:00:00,300.85,303.78836,299.15424,308.4225,False
2017-08-04 08:00:00,300.43,303.4107,298.77658,308.04483,False
2017-08-04 09:00:00,300.15,303.1485,298.51437,307.78262,False
2017-08-04 10:00:00,300.0,302.79434,298.16022,307.42847,False
2017-08-04 11:00:00,299.42,302.6333,297.99918,307.26743,False
2017-08-04 12:00:00,299.33,302.44766,297.81354,307.0818,False
2017-08-04 13:00:00,299.13,302.575,297.9409,307.20914,False
2017-08-04 14:00:00,299.23,302.9136,298.27948,307.54773,False
2017-08-04 15:00:00,299.96,303.2518,298.61768,307.88593,False
2017-08-04 16:00:00,301.44,304.33673,299.7026,308.97086,False
2017-08-04 17:00:00,302.96,305.5574,300.92328,310.19153,False
2017-08-04 18:00:00,304.74,306.4439,301.80978,311.07803,False
2017-08-04 19:00:00,306.35,307.5266,302.8925,312.16074,False
2017-08-04 20:00:00,307.75,308.3697,303.73557,313.0038,False
2017-08-04 21:00:00,309.25,309.18158,304.54745,313.8157,False
2017-08-04 22:00:00,310.05,309.62256,304.98843,314.25668,False
2017-08-04 23:00:00,311.14,309.62936,304.99524,314.2635,False
2017-08-05 00:00:00,311.35,309.1237,304.48956,313.7578,False
2017-08-05 01:00:00,311.55,310.6174,305.98328,315.25153,False
2017-08-05 02:00:00,311.33,308.7569,304.12277,313.39102,False
2017-08-05 03:00:00,310.34,307.9356,303.30148,312.56973,False
2017-08-05 04:00:00,309.84,307.06973,302.4356,311.70386,False
2017-08-05 05:00:00,308.28,305.9789,301.3448,310.61304,False
2017-08-05 06:00:00,306.57,305.02252,300.3884,309.65665,False
2017-08-05 07:00:00,305.15,304.2067,299.57257,308.84082,False
2017-08-05 08:00:00,304.14,303.58643,298.9523,308.22055,False
2017-08-05 09:00:00,303.58,302.944,298.30988,307.57812,False
2017-08-05 10:00:00,302.86,302.37958,297.74545,307.0137,False
2017-08-05 11:00:00,302.43,301.98456,297.35043,306.61868,False
2017-08-05 12:00:00,301.87,301.6384,297.00427,306.27252,False
2017-08-05 13:00:00,301.52,301.55917,296.92505,306.1933,False
2017-08-05 14:00:00,301.14,301.63556,297.00143,306.26968,False
2017-08-05 15:00:00,302.23,302.05844,297.42432,306.69257,False
2017-08-05 16:00:00,303.73,303.21484,298.58072,307.84897,False
2017-08-05 17:00:00,305.55,304.4701,299.83597,309.10422,False
2017-08-05 18:00:00,306.78,305.84372,301.2096,310.47784,False
2017-08-05 19:00:00,307.7,306.952,302.31787,311.58612,False
2017-08-05 20:00:00,309.7,308.06464,303.4305,312.69876,False
2017-08-05 21:00:00,310.55,308.9401,304.30597,313.57422,False
2017-08-05 22:00:00,310.93,309.89114,305.25702,314.52527,False
2017-08-05 23:00:00,311.51,310.5902,305.9561,315.22433,False
2017-08-06 00:00:00,311.96,310.52646,305.89233,315.16058,False
2017-08-06 01:00:00,312.06,311.72763,307.0935,316.36176,False
2017-08-06 02:00:00,311.6,310.66968,306.03555,315.3038,False
2017-08-06 03:00:00,311.05,309.81824,305.1841,314.45236,False
2017-08-06 04:00:00,309.7,309.0033,304.36917,313.63742,False
2017-08-06 05:00:00,308.37,307.9718,303.33768,312.60593,False
2017-08-06 06:00:00,307.16,306.66125,302.02713,311.29538,False
2017-08-06 07:00:00,305.87,305.48434,300.85022,310.11847,False
2017-08-06 08:00:00,305.3,304.83264,300.19852,309.46677,False
2017-08-06 09:00:00,304.31,304.3447,299.71057,308.97882,False
2017-08-06 10:00:00,303.45,303.89618,299.26205,308.5303,False
2017-08-06 11:00:00,303.02,303.23776,298.60364,307.8719,False
2017-08-06 12:00:00,302.16,302.71756,298.08344,307.35168,False
2017-08-06 13:00:00,301.26,302.67316,298.03903,307.30728,False
2017-08-06 14:00:00,300.58,302.55093,297.9168,307.18506,False
2017-08-06 15:00:00,301.96,302.96167,298.32755,307.5958,False
2017-08-06 16:00:00,303.94,304.13492,299.5008,308.76904,False
2017-08-06 17:00:00,305.34,305.51282,300.8787,310.14694,False
2017-08-06 18:00:00,306.55,306.6669,302.03278,311.30103,False
2017-08-06 19:00:00,307.78,307.78497,303.15085,312.4191,False
2017-08-06 20:00:00,309.34,309.23236,304.59824,313.8665,False
2017-08-06 21:00:00,310.24,310.1264,305.49228,314.76053,False
2017-08-06 22:00:00,311.24,310.72314,306.08902,315.35727,False
2017-08-06 23:00:00,312.05,311.3001,306.666,315.93423,False
2017-08-07 00:00:00,311.74,311.64963,307.0155,316.28375,False
2017-08-07 01:00:00,312.04,311.19794,306.5638,315.83206,False
2017-08-07 02:00:00,311.35,310.0911,305.45697,314.72522,False
2017-08-07 03:00:00,310.97,309.42743,304.7933,314.06155,False
2017-08-07 04:00:00,309.59,308.3163,303.6822,312.95044,False
2017-08-07 05:00:00,308.39,306.86902,302.2349,311.50314,False
2017-08-07 06:00:00,306.0,305.9143,301.28018,310.54843,False
2017-08-07 07:00:00,305.57,305.07224,300.4381,309.70636,False
2017-08-07 08:00:00,304.74,304.36426,299.73013,308.99838,False
2017-08-07 09:00:00,304.03,303.75104,299.1169,308.38516,False
2017-08-07 10:00:00,303.17,303.2165,298.58237,307.85062,False
2017-08-07 11:00:00,301.16,302.7107,298.07657,307.34482,False
2017-08-07 12:00:00,300.5,302.10446,297.47034,306.7386,False
2017-08-07 13:00:00,300.14,301.34393,296.7098,305.97806,False
2017-08-07 14:00:00,300.26,301.06116,296.42703,305.69528,False
2017-08-07 15:00:00,301.24,301.8561,297.222,306.49023,False
2017-08-07 16:00:00,303.81,303.55414,298.92,308.18826,False
2017-08-07 17:00:00,305.95,305.12372,300.4896,309.75784,False
2017-08-07 18:00:00,307.59,306.4134,301.77927,311.04752,False
2017-08-07 19:00:00,309.55,307.48474,302.85062,312.11887,False
2017-08-07 20:00:00,310.37,308.91022,304.2761,313.54434,False
2017-08-07 21:00:00,311.93,309.78888,305.15475,314.423,False
2017-08-07 22:00:00,312.03,310.5642,305.93008,315.19833,False
2017-08-07 23:00:00,312.74,311.28928,306.65515,315.9234,False
2017-08-08 00:00:00,313.15,311.2215,306.58737,315.85562,False
2017-08-08 01:00:00,313.15,312.99295,308.35883,317.62708,False
2017-08-08 02:00:00,312.44,312.1022,307.46808,316.73633,False
2017-08-08 03:00:00,311.9,311.50262,306.8685,316.13675,False
2017-08-08 04:00:00,310.52,310.3777,305.74356,315.0118,False
2017-08-08 05:00:00,308.28,308.58978,303.95566,313.2239,False
2017-08-08 06:00:00,306.01,307.00754,302.3734,311.64166,False
2017-08-08 07:00:00,304.58,306.0217,301.38757,310.65582,False
2017-08-08 08:00:00,303.45,305.15442,300.5203,309.78854,False
2017-08-08 09:00:00,303.31,304.35764,299.7235,308.99176,False
2017-08-08 10:00:00,301.88,303.3241,298.68997,307.95822,False
2017-08-08 11:00:00,302.02,302.03937,297.40524,306.6735,False
2017-08-08 12:00:00,300.3,301.27884,296.6447,305.91296,False
2017-08-08 13:00:00,299.63,301.02625,296.39212,305.66037,False
2017-08-08 14:00:00,299.42,300.7913,296.15717,305.4254,False
2017-08-08 15:00:00,301.34,301.87198,297.23785,306.5061,False
2017-08-08 16:00:00,303.77,303.7087,299.0746,308.34283,False
2017-08-08 17:00:00,305.54,305.75278,301.11865,310.3869,False
2017-08-08 18:00:00,307.64,307.25217,302.61804,311.8863,False
2017-08-08 19:00:00,309.59,308.59012,303.956,313.22424,False
2017-08-08 20:00:00,311.34,309.96417,305.33005,314.5983,False
2017-08-08 21:00:00,312.92,310.90002,306.2659,315.53415,False
2017-08-08 22:00:00,313.93,311.40146,306.76733,316.03558,False
2017-08-08 23:00:00,314.05,312.25946,307.62534,316.8936,False
2017-08-09 00:00:00,314.05,312.49173,307.8576,317.12585,False
2017-08-09 01:00:00,314.04,313.91687,309.28275,318.551,False
2017-08-09 02:00:00,313.93,312.94995,308.31583,317.58408,False
2017-08-09 03:00:00,312.65,312.30933,307.6752,316.94345,False
2017-08-09 04:00:00,311.03,311.28558,306.65146,315.9197,False
2017-08-09 05:00:00,309.26,309.2351,304.60098,313.86923,False
2017-08-09 06:00:00,307.14,307.19318,302.55905,311.8273,False
2017-08-09 07:00:00,305.72,305.99408,301.35995,310.6282,False
2017-08-09 08:00:00,304.51,304.9933,300.35916,309.6274,False
2017-08-09 09:00:00,302.85,304.24655,299.61243,308.88068,False
2017-08-09 10:00:00,302.02,303.14737,298.51324,307.7815,False
2017-08-09 11:00:00,301.18,302.2554,297.62128,306.88953,False
2017-08-09 12:00:00,300.17,301.40192,296.7678,306.03604,False
2017-08-09 13:00:00,300.58,300.86963,296.2355,305.50375,False
2017-08-09 14:00:00,300.04,300.92996,296.29584,305.5641,False
2017-08-09 15:00:00,301.34,302.18478,297.55066,306.8189,False
2017-08-09 16:00:00,304.25,304.32028,299.68616,308.9544,False
2017-08-09 17:00:00,306.84,306.3286,301.6945,310.96274,False
2017-08-09 18:00:00,309.15,308.00708,303.37296,312.6412,False
2017-08-09 19:00:00,311.15,309.61932,304.9852,314.25345,False
2017-08-09 20:00:00,312.64,311.05817,306.42404,315.6923,False
2017-08-09 21:00:00,313.94,312.28897,307.65485,316.9231,False
2017-08-09 22:00:00,314.75,312.90192,308.2678,317.53604,False
2017-08-09 23:00:00,315.15,313.23325,308.59912,317.86737,False
2017-08-10 00:00:00,315.45,313.09637,308.46225,317.7305,False
2017-08-10 01:00:00,315.37,315.3707,310.73657,320.00482,False
2017-08-10 02:00:00,314.93,314.86414,310.23,319.49826,False
2017-08-10 03:00:00,314.15,313.66846,309.03433,318.30258,False
2017-08-10 04:00:00,312.64,312.0728,307.4387,316.70694,False
2017-08-10 05:00:00,309.78,309.91824,305.28412,314.55237,False
2017-08-10 06:00:00,308.44,307.684,303.04987,312.3181,False
2017-08-10 07:00:00,307.15,306.11243,301.4783,310.74655,False
2017-08-10 08:00:00,306.31,304.8484,300.21426,309.4825,False
2017-08-10 09:00:00,305.0,303.80807,299.17395,308.4422,False
2017-08-10 10:00:00,305.16,302.90054,298.26642,307.53467,False
2017-08-10 11:00:00,304.74,302.05426,297.42014,306.6884,False
2017-08-10 12:00:00,304.45,301.3727,296.7386,306.00684,False
2017-08-10 13:00:00,304.15,301.1415,296.5074,305.77563,False
2017-08-10 14:00:00,304.15,300.99048,296.35635,305.6246,False
2017-08-10 15:00:00,304.65,302.2016,297.56747,306.83572,False
2017-08-10 16:00:00,306.55,304.6836,300.04947,309.31772,False
2017-08-10 17:00:00,307.84,306.92032,302.2862,311.55444,False
2017-08-10 18:00:00,308.5,309.0848,304.45068,313.71893,False
2017-08-10 19:00:00,309.47,310.80048,306.16635,315.4346,False
2017-08-10 20:00:00,309.54,312.41022,307.7761,317.04434,False
2017-08-10 21:00:00,309.92,313.50687,308.87274,318.141,False
2017-08-10 22:00:00,310.37,314.2309,309.59677,318.86502,False
2017-08-10 23:00:00,311.26,314.77518,310.14105,319.4093,False
2017-08-11 00:00:00,312.05,314.79623,310.1621,319.43036,False
2017-08-11 01:00:00,312.45,312.0747,307.44058,316.70883,False
2017-08-11 02:00:00,312.05,311.66635,307.03223,316.30048,False
2017-08-11 03:00:00,311.7,311.08353,306.4494,315.71765,False
2017-08-11 04:00:00,309.64,310.0201,305.386,314.65424,False
2017-08-11 05:00:00,308.25,308.76242,304.1283,313.39655,False
2017-08-11 06:00:00,304.18,307.49234,302.85822,312.12646,False
2017-08-11 07:00:00,303.01,306.5192,301.88507,311.15332,False
2017-08-11 08:00:00,302.17,305.76752,301.1334,310.40164,False
2017-08-11 09:00:00,301.31,305.0207,300.38657,309.65482,False
2017-08-11 10:00:00,300.65,304.38513,299.751,309.01926,False
2017-08-11 11:00:00,301.0,303.47913,298.845,308.11325,False
2017-08-11 12:00:00,301.49,302.9171,298.283,307.55124,False
2017-08-11 13:00:00,301.99,302.52777,297.89365,307.1619,False
2017-08-11 14:00:00,301.48,302.41077,297.77664,307.0449,False
2017-08-11 15:00:00,301.76,303.3675,298.73337,308.00162,False
2017-08-11 16:00:00,302.7,305.21967,300.58554,309.8538,False
2017-08-11 17:00:00,304.88,306.7874,302.1533,311.42154,False
2017-08-11 18:00:00,306.55,308.06665,303.43253,312.70078,False
2017-08-11 19:00:00,307.88,309.2933,304.65918,313.92743,False
2017-08-11 20:00:00,309.65,310.2766,305.6425,314.91074,False
2017-08-11 21:00:00,310.97,311.33148,306.69736,315.9656,False
2017-08-11 22:00:00,311.45,311.94067,307.30655,316.5748,False
2017-08-11 23:00:00,312.04,312.2547,307.62057,316.88882,False
2017-08-12 00:00:00,313.27,312.34418,307.71005,316.9783,False
2017-08-12 01:00:00,312.75,312.94617,308.31204,317.5803,False
2017-08-12 02:00:00,312.75,312.18927,307.55515,316.8234,False
2017-08-12 03:00:00,312.44,311.0561,306.42197,315.69022,False
2017-08-12 04:00:00,310.65,309.76263,305.1285,314.39676,False
